"muni_idx","obs","pred_bym2","pred_naive","n","n_efectivo","vecinos_retenidos","estrato_vecinos"
440,0.543924714444753,0.640924962621552,0.659216888047456,11,8.08398540887544,0,"0"
450,0.413571334961718,0.60715961752293,0.659216888047456,10,8.091855907955,3,"3+"
455,0.897453585355623,0.845978413451119,0.659216888047456,7,6.33861638573049,0,"0"
463,1,0.728362708555785,0.659216888047456,6,5.2189686903004,1,"1-2"
466,0.400053830635203,0.706254913127965,0.659216888047456,4,3.84608667633686,0,"0"
468,0.347276755319651,0.636723117989644,0.659216888047456,10,8.71648119836782,1,"1-2"
474,0.533511511575717,0.736881956153764,0.659216888047456,6,5.02560270316476,1,"1-2"
475,1,0.590354638818431,0.659216888047456,3,2.419260519302,2,"1-2"
477,1,0.630389501065495,0.659216888047456,11,9.05744291737992,0,"0"
482,1,0.735265696832048,0.659216888047456,4,3.66039069473412,0,"0"
488,1,0.758086292260794,0.659216888047456,6,3.38315093158643,2,"1-2"
491,0.677791264533429,0.798470159165852,0.659216888047456,6,5.50890961260769,3,"3+"
492,0.626810799155827,0.654386547684211,0.659216888047456,20,15.7741283966285,2,"1-2"
495,0.44311743629147,0.61359691032709,0.659216888047456,8,4.55496020583911,0,"0"
498,0.583057908484332,0.69583117719945,0.659216888047456,2,1.94629308429247,2,"1-2"
501,1,0.756848139579831,0.659216888047456,3,2.95022672435741,1,"1-2"
503,0.624356616234877,0.5761798484414,0.659216888047456,10,7.44372339234844,1,"1-2"
504,0.768987183009792,0.779367854391623,0.659216888047456,13,9.81562852449158,0,"0"
506,0.590272433652624,0.581203014699296,0.659216888047456,7,6.48742092999324,0,"0"
507,0.556947169381245,0.69140621197494,0.659216888047456,11,8.63866869751538,1,"1-2"
510,0.337268960615256,0.767840029407206,0.659216888047456,3,2.75682677968697,3,"3+"
523,0.676426341748945,0.741179740986212,0.659216888047456,16,13.7112633408047,2,"1-2"
527,0.37459021150261,0.637983399178128,0.659216888047456,4,3.48141189624405,3,"3+"
530,0,0.64503007234186,0.659216888047456,4,3.66429218553254,3,"3+"
532,0.345622536820943,0.734154680169526,0.659216888047456,3,2.98187943471765,1,"1-2"
543,0.429985440624734,0.54150684216737,0.659216888047456,16,12.3085532665376,1,"1-2"
549,0.550144364335571,0.680248595136134,0.659216888047456,19,15.094297257197,2,"1-2"
559,0.705667639770515,0.570071507171195,0.659216888047456,8,5.6723542130484,2,"1-2"
570,0.51863159385632,0.664843248622256,0.659216888047456,18,14.6334623679913,1,"1-2"
580,0.622573586020408,0.651025114768728,0.659216888047456,20,12.8774741495491,1,"1-2"
588,0.586687603893118,0.470136667205054,0.659216888047456,5,4.29065541027474,1,"1-2"
591,0.669362803294647,0.596641749286828,0.659216888047456,4,3.86593240254312,0,"0"
596,0.15607697543008,0.542797337627512,0.659216888047456,6,4.66175515871903,0,"0"
597,0.6945511040915,0.695176324446857,0.659216888047456,34,21.7974113027751,1,"1-2"
603,0.184603884308808,0.73513761869756,0.659216888047456,4,3.4144876279052,0,"0"
607,0.550326373117537,0.729694111935338,0.659216888047456,6,5.30456212275174,2,"1-2"
616,0.632989726960753,0.665272999584758,0.659216888047456,9,7.72341981538376,1,"1-2"
625,0,0.708347236817835,0.659216888047456,2,1.94766350182149,0,"0"
634,0.859385867602776,0.560029339560067,0.659216888047456,3,2.48019066624967,0,"0"
640,0.353991756791855,0.73440438651138,0.659216888047456,7,5.49264394386553,4,"3+"
647,0.562866316671106,0.648875350742099,0.659216888047456,7,5.70562949004687,0,"0"
662,1,0.592815887905473,0.659216888047456,1,1,3,"3+"
666,0.353806506975611,0.613918034589961,0.659216888047456,15,8.37066520555098,2,"1-2"
671,0.420571788568401,0.623294207197057,0.659216888047456,10,7.32039693597854,2,"1-2"
677,0.70210776174023,0.742949883736176,0.659216888047456,4,3.71930943625659,2,"1-2"
678,0.52090602593052,0.514387739503329,0.659216888047456,5,4.14208564494938,0,"0"
681,0.764905777363592,0.500658061010414,0.659216888047456,16,8.31020713715636,3,"3+"
682,1,0.841102097915439,0.659216888047456,4,3.65456587301477,1,"1-2"
683,0.842833435155542,0.601385972347806,0.659216888047456,7,5.86404534712515,1,"1-2"
688,0.671067168618696,0.6335923739859,0.659216888047456,12,8.94977782902381,6,"3+"
692,0.886885507532626,0.617524856074035,0.659216888047456,13,7.56748259773301,3,"3+"
694,0.965817342358342,0.665467727469463,0.659216888047456,6,2.1547188862967,0,"0"
695,0.641387073347927,0.572343255231266,0.659216888047456,6,3.9755853180099,2,"1-2"
698,0.707393818933743,0.724840983401535,0.659216888047456,34,13.7612999170768,6,"3+"
699,0.451927772597523,0.628285049390665,0.659216888047456,8,6.41957964594573,0,"0"
705,0.888241173348999,0.792338796578244,0.659216888047456,7,6.47002385818902,3,"3+"
707,0.423937923317449,0.551249035633745,0.659216888047456,6,3.60664214607128,1,"1-2"
708,0.880742918319358,0.657446133484288,0.659216888047456,5,3.00388799334317,3,"3+"
709,0.63871732325272,0.608751993122632,0.659216888047456,3,2.85057854217525,1,"1-2"
710,0.176820935485156,0.515520745719122,0.659216888047456,6,4.04043484055918,3,"3+"
713,0.251953787827439,0.60246214797157,0.659216888047456,3,2.69395955384168,2,"1-2"
718,0.974389296517592,0.697373512371836,0.659216888047456,7,2.74187099192827,6,"3+"
719,0.661956992663328,0.599689256189346,0.659216888047456,11,8.51968889218874,2,"1-2"
720,0.632212397247207,0.617866388173244,0.659216888047456,22,15.8936810340734,4,"3+"
724,0.085637608413456,0.473953082512638,0.659216888047456,6,4.17017802145758,1,"1-2"
725,0.779489094350682,0.677384778429166,0.659216888047456,5,3.80518236478733,3,"3+"
726,0.397214701181196,0.593677026806853,0.659216888047456,2,1.91890833345483,2,"1-2"
734,0.73384017100783,0.650132026906217,0.659216888047456,5,3.91607436835263,6,"3+"
736,0.612780934157119,0.645245707495221,0.659216888047456,23,16.507321578735,3,"3+"
738,0.752431051905972,0.730339856392227,0.659216888047456,19,14.3164958082574,4,"3+"
743,0.776259351116287,0.737747290345364,0.659216888047456,15,9.81676436973951,4,"3+"
749,0.469781814957398,0.575542275695404,0.659216888047456,6,4.86169121512786,2,"1-2"
750,1,0.758554938143368,0.659216888047456,5,4.17963165391369,0,"0"
751,1,0.643810598720944,0.659216888047456,7,5.44179511598669,3,"3+"
759,1,0.662584535472924,0.659216888047456,3,2.56022355277517,5,"3+"
760,0.755319435919117,0.656620362846912,0.659216888047456,14,4.85085259175278,3,"3+"
761,0.644814325533365,0.671099902581424,0.659216888047456,12,6.71516478219064,4,"3+"
766,0.489648063658411,0.713624839597705,0.659216888047456,5,4.15298465692955,2,"1-2"
770,0.952172672416352,0.601621892880631,0.659216888047456,27,9.93716440159154,4,"3+"
771,0.70632744323452,0.548828098710234,0.659216888047456,8,3.88311259562583,1,"1-2"
774,0.737671585223704,0.623986921983082,0.659216888047456,10,6.17702158215533,2,"1-2"
776,0.1801588089251,0.57464945564185,0.659216888047456,9,7.34974381468633,0,"0"
777,0.761878770096742,0.567312455615445,0.659216888047456,9,7.07364859770555,1,"1-2"
778,1,0.619874578177445,0.659216888047456,4,2.16001274913561,1,"1-2"
788,0.656113992623877,0.601505347046243,0.659216888047456,55,15.9046136246906,7,"3+"
789,0.733577096976765,0.605458063200541,0.659216888047456,12,9.4936876879798,4,"3+"
792,0.805151179732964,0.619809728287012,0.659216888047456,9,5.55170640625825,1,"1-2"
793,0.630510760354918,0.66646017011969,0.659216888047456,15,9.97388636046076,3,"3+"
795,0.679965695246613,0.730986527037491,0.659216888047456,5,4.07797124046977,2,"1-2"
802,0.722676053475174,0.705551615063281,0.659216888047456,5,4.11259830341777,1,"1-2"
809,0.802568606734149,0.463861172625986,0.659216888047456,9,4.11264585239365,0,"0"
819,1,0.683350311850339,0.659216888047456,4,3.96772596246187,0,"0"
821,0.162161361988845,0.465033075459743,0.659216888047456,7,3.51070937116787,0,"0"
824,0.868188841022999,0.744535984563527,0.659216888047456,9,5.10103232216905,2,"1-2"
828,0.477913597697752,0.498602923123263,0.659216888047456,12,5.93884350094098,0,"0"
837,1,0.703289610780027,0.659216888047456,2,1.93164173451998,2,"1-2"
839,0.898643923203337,0.703447502144036,0.659216888047456,4,3.31262608292722,1,"1-2"
850,0.452655797459215,0.658581722901907,0.659216888047456,6,4.58639605672895,0,"0"
851,0.866383686384912,0.533750895579394,0.659216888047456,15,11.1289973432933,0,"0"
852,0.452707044673956,0.602007198098354,0.659216888047456,28,19.31119363264,2,"1-2"
854,0.586729786679463,0.678747220422154,0.659216888047456,7,5.4972490936487,0,"0"
858,0.526248382014101,0.569101361640105,0.659216888047456,24,17.8313561434633,0,"0"
867,0.3547353709628,0.648499551637119,0.659216888047456,8,5.94149686427953,1,"1-2"
873,0.227080712641156,0.555367876489722,0.659216888047456,5,4.8665060212551,1,"1-2"
877,1,0.693641465786217,0.659216888047456,5,4.69805767999889,0,"0"
