"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
2225,-23.7391307621771,-51.818583943885,7.42146321396138,0.56227736759565,"sintetico_postestratificado",FALSE,0.324886059973879,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","052","Cuichapa"
2226,-23.0489237530184,-49.5712175211242,8.01923247120156,0.5538445367109,"sintetico_postestratificado",FALSE,0.323355299180716,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","099","Maltrata"
2227,-28.9110544912706,-52.5354591946685,-4.31136454012381,0.598973899308866,"muestra_directa",TRUE,0.30986335439616,"muestra_directa",FALSE,TRUE,TRUE,"30","105","Medellín de Bravo"
2228,-20.9903423625929,-48.9033495421254,8.15842052452177,0.532186408135697,"sintetico_postestratificado",FALSE,0.322282984509768,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","184","Tlaquilpa"
2229,-26.1336771889714,-51.3272153252926,2.73183671623907,0.551494232799378,"muestra_directa",TRUE,0.290157460909664,"muestra_directa",TRUE,TRUE,TRUE,"30","175","Tihuatlán"
2230,-22.3401823463776,-52.0658182090453,10.0210316351231,0.520522102017606,"sintetico_postestratificado",FALSE,0.297120278553831,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","178","Tlacotalpan"
2231,-21.2675835340739,-51.0254764851115,9.2968619395622,0.543815150858334,"sintetico_postestratificado",FALSE,0.331139315517595,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","180","Tlachichilco"
2232,-23.1302597494851,-51.1093218422141,7.62613402732535,0.569025859916637,"sintetico_postestratificado",FALSE,0.337723262421786,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","137","Los Reyes"
2233,-22.3373187560675,-46.4065502452562,3.08020451458189,0.573114626939863,"muestra_directa",TRUE,0.349741439379188,"muestra_directa",TRUE,TRUE,TRUE,"30","196","Yanga"
2234,-22.0792066243174,-51.452373974553,9.44495232304024,0.555006248439223,"sintetico_postestratificado",FALSE,0.334214182196049,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","197","Yecuatla"
2235,-21.9929506520129,-52.0510396503395,10.2940765562921,0.544058327487266,"sintetico_postestratificado",FALSE,0.324128820967138,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","198","Zacualpan"
2236,-22.7877282868735,-52.7433242938042,6.56229625938516,0.534755795128402,"sintetico_postestratificado",FALSE,0.306878512259666,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","139","Saltabarranca"
2237,-22.2316742340687,-51.3399751947447,7.52818864263978,0.548357133335729,"sintetico_postestratificado",FALSE,0.326040390995041,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","186","Tomatlán"
2238,-23.3289289769325,-55.0502114240506,8.44484222394308,0.536732635588591,"sintetico_postestratificado",FALSE,0.303443345819266,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","200","Zentla"
2239,-21.1423289613863,-51.1807365369935,9.54916372350258,0.53975222474372,"sintetico_postestratificado",FALSE,0.328328935129856,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","202","Zontecomatlán de López y Fuentes"
2240,-21.6695134057396,-49.0355452805352,10.2417261085162,0.547634161626348,"sintetico_postestratificado",FALSE,0.330939027568952,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","204","Agua Dulce"
2241,-22.4585708931734,-50.5490239611802,8.44085088821144,0.54415582188396,"sintetico_postestratificado",FALSE,0.319570112952226,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","207","Tres Valles"
2242,-23.3081864985718,-51.7415390356513,8.74569972650617,0.55735415056726,"sintetico_postestratificado",FALSE,0.324272285581542,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","208","Carlos A. Carrillo"
2243,-20.178805681125,-42.1372082757795,4.83182448034354,0.511844138819228,"muestra_directa",TRUE,0.310056082007977,"muestra_directa",TRUE,TRUE,TRUE,"30","201","Zongolica"
2244,-25.3702616899659,-53.7402595472378,4.04435569909323,0.558237886588458,"sintetico_postestratificado",FALSE,0.304535269688799,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","181","Tlalixcoyan"
2245,-24.7986182598336,-52.8320173433462,8.00337550864953,0.58795871490275,"sintetico_postestratificado",FALSE,0.339972532304413,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","182","Tlalnelhuayocan"
2246,-25.3538653672092,-53.4673978928601,4.6758911862033,0.583192098984018,"sintetico_postestratificado",FALSE,0.329653445311926,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","183","Tlapacoyan"
2247,-23.8219932090023,-53.3197788945746,9.92107248257691,0.578417794546018,"sintetico_postestratificado",FALSE,0.340197862455995,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","076","Ilamatlán"
2248,-24.7889641398308,-51.9496106164653,5.35388868932675,0.572825348666286,"sintetico_postestratificado",FALSE,0.324935707267978,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","077","Isla"
2249,-25.7777101315431,-53.5209789575218,4.14448125600243,0.580691192620912,"sintetico_postestratificado",FALSE,0.322914091305481,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","080","Ixhuatlán del Café"
2250,-28.8108297206799,-56.0753826140519,0.549745807776574,0.568350492461666,"muestra_directa",TRUE,0.280242195254867,"muestra_directa",TRUE,TRUE,TRUE,"30","081","Ixhuatlancillo"
2251,-23.9967813213972,-51.8778216734338,4.71107276734474,0.551454411069207,"sintetico_postestratificado",FALSE,0.311486597855235,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","082","Ixhuatlán del Sureste"
2252,-25.3062744901587,-55.2262956555631,5.708837659962,0.556129755565996,"sintetico_postestratificado",FALSE,0.303067010664409,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","083","Ixhuatlán de Madero"
2253,-21.2518845537741,-50.4584546217374,9.14200476159105,0.514110390883625,"sintetico_postestratificado",FALSE,0.301591545345884,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","084","Ixmatlahuacan"
2254,-24.0312198963217,-52.4170888471112,7.06216450098856,0.530710190117748,"sintetico_postestratificado",FALSE,0.290397991154531,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","085","Ixtaczoquitlán"
2255,-21.883383931537,-49.1689807341544,10.9384102112099,0.535584997279151,"sintetico_postestratificado",FALSE,0.316751157963781,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","086","Jalacingo"
2256,-22.1001944799675,-52.9046951391325,10.1419719958044,0.522701580163444,"sintetico_postestratificado",FALSE,0.301699635363769,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","088","Jalcomulco"
2257,-21.6707012972524,-50.4312501584668,8.24876891945068,0.534662380315951,"sintetico_postestratificado",FALSE,0.317955367343427,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","089","Jáltipan"
2258,-22.8720067805059,-52.8926107262028,8.43913353076386,0.559267097156405,"sintetico_postestratificado",FALSE,0.330547029351346,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","090","Jamapa"
2259,-21.6828942408089,-50.2929923167287,7.9205519700813,0.510473419891539,"sintetico_postestratificado",FALSE,0.293644477483451,"sintetico_postestratificado",FALSE,FALSE,FALSE,"30","091","Jesús Carranza"
