muni_idx,prev_principal_ponderado,prev_sensibilidad_sin_ponderar,n,dif_sin_menos_principal_pp,quintil_principal,quintil_sin_ponderar,cambia_quintil,estrato_n,suprimir_privacidad
1989,0.631623546377941,0.648394368420409,36,1.67708220424684,3,3,FALSE,n>=30,FALSE
1991,0.701306438126808,0.643459603676835,47,-5.78468344499724,4,3,TRUE,n>=30,FALSE
1992,0.702503227446958,0.687953017869782,27,-1.45502095771758,4,4,FALSE,n=10-29,FALSE
1993,0.772974643391643,0.742933297693737,15,-3.00413456979057,5,5,FALSE,n=10-29,FALSE
1994,0.748447954626951,0.692924782007298,26,-5.55231726196526,5,4,TRUE,n=10-29,FALSE
1995,,,,,,,,,TRUE
1996,,,,,,,,,TRUE
1997,,,,,,,,,TRUE
1998,0.604266335450671,0.573406060789305,26,-3.08602746613658,2,2,FALSE,n=10-29,FALSE
1999,,,,,,,,,TRUE
2000,0.531648168916968,0.606513544856764,45,7.48653759397956,1,2,TRUE,n>=30,FALSE
2001,0.435188880154281,0.54210726181863,24,10.6918381664349,1,1,FALSE,n=10-29,FALSE
2010,0.687362015294597,0.625667891019944,21,-6.16941242746529,4,2,TRUE,n=10-29,FALSE
2012,,,,,,,,,TRUE
2014,0.653993819195076,0.631430100571304,16,-2.25637186237723,3,3,FALSE,n=10-29,FALSE
2015,,,,,,,,,TRUE
2016,,,,,,,,,TRUE
2020,0.62189551116999,0.61178273405959,29,-1.01127771103996,2,2,FALSE,n=10-29,FALSE
2023,,,,,,,,,TRUE
2026,0.553288558842008,0.5983809895172,16,4.50924306751921,2,2,FALSE,n=10-29,FALSE
2030,,,,,,,,,TRUE
2032,0.460565585692156,0.540789821135705,13,8.02242354435495,1,1,FALSE,n=10-29,FALSE
2038,,,,,,,,,TRUE
2042,0.624368100373536,0.613117739884388,10,-1.12503604891474,3,2,TRUE,n=10-29,FALSE
2043,,,,,,,,,TRUE
2046,0.828658757567423,0.762915269428931,15,-6.57434881384923,5,5,FALSE,n=10-29,FALSE
2048,,,,,,,,,TRUE
2051,,,,,,,,,TRUE
2056,,,,,,,,,TRUE
2057,,,,,,,,,TRUE
2058,0.49723246265027,0.59821095862296,13,10.0978495972689,1,2,TRUE,n=10-29,FALSE
2059,,,,,,,,,TRUE
2062,,,,,,,,,TRUE
2066,,,,,,,,,TRUE
2067,,,,,,,,,TRUE
2068,,,,,,,,,TRUE
2072,,,,,,,,,TRUE
2073,,,,,,,,,TRUE
2076,0.589515309025748,0.601072727114082,15,1.15574180883342,2,2,FALSE,n=10-29,FALSE
2077,0.687671856326953,0.656718216094343,19,-3.09536402326102,4,3,TRUE,n=10-29,FALSE
2078,,,,,,,,,TRUE
2079,,,,,,,,,TRUE
2080,,,,,,,,,TRUE
2081,,,,,,,,,TRUE
2084,,,,,,,,,TRUE
2085,,,,,,,,,TRUE
2088,0.747096452746985,0.682029297121952,11,-6.5067155625033,5,4,TRUE,n=10-29,FALSE
2089,,,,,,,,,TRUE
2091,,,,,,,,,TRUE
2096,,,,,,,,,TRUE
2100,,,,,,,,,TRUE
2101,,,,,,,,,TRUE
2112,,,,,,,,,TRUE
2113,,,,,,,,,TRUE
2118,,,,,,,,,TRUE
2123,,,,,,,,,TRUE
2127,,,,,,,,,TRUE
2134,,,,,,,,,TRUE
2155,0.475289695570513,0.540636043120232,19,6.53463475497194,1,1,FALSE,n=10-29,FALSE
2157,,,,,,,,,TRUE
2163,,,,,,,,,TRUE
2166,,,,,,,,,TRUE
2168,,,,,,,,,TRUE
2169,,,,,,,,,TRUE
2187,,,,,,,,,TRUE
2202,,,,,,,,,TRUE
2205,,,,,,,,,TRUE
2214,,,,,,,,,TRUE
2222,,,,,,,,,TRUE
2227,,,,,,,,,TRUE
2229,,,,,,,,,TRUE
2233,,,,,,,,,TRUE
2243,,,,,,,,,TRUE
2250,,,,,,,,,TRUE
2277,,,,,,,,,TRUE
2280,0.768070803779062,0.695546010035217,18,-7.25247937438447,5,4,TRUE,n=10-29,FALSE
2281,,,,,,,,,TRUE
2288,,,,,,,,,TRUE
2291,,,,,,,,,TRUE
2298,,,,,,,,,TRUE
2299,,,,,,,,,TRUE
2303,0.782097315107114,0.719651655123881,11,-6.24456599832327,5,5,FALSE,n=10-29,FALSE
2307,0.517865849151745,0.563957939137442,11,4.60920899856961,1,1,FALSE,n=10-29,FALSE
2311,,,,,,,,,TRUE
2314,0.687817164908319,0.624563782813343,20,-6.3253382094976,4,2,TRUE,n=10-29,FALSE
2318,0.606074465122468,0.587093636102773,11,-1.8980829019695,2,2,FALSE,n=10-29,FALSE
2333,,,,,,,,,TRUE
2335,,,,,,,,,TRUE
2348,0.724921866613542,0.653027068375726,57,-7.18947982378164,4,3,TRUE,n>=30,FALSE
2349,,,,,,,,,TRUE
2363,,,,,,,,,TRUE
2365,0.684051241367855,0.619305891658144,10,-6.47453497097116,4,2,TRUE,n=10-29,FALSE
2374,,,,,,,,,TRUE
2376,0.345251822334223,0.430225984070892,16,8.49741617366689,1,1,FALSE,n=10-29,FALSE
2378,0.575651262757375,0.582587140487936,11,0.693587773056081,2,2,FALSE,n=10-29,FALSE
2383,,,,,,,,,TRUE
2385,,,,,,,,,TRUE
2387,,,,,,,,,TRUE
2388,,,,,,,,,TRUE
2404,0.612930467791647,0.568552621156647,11,-4.43778466350004,2,1,TRUE,n=10-29,FALSE
2408,0.466850316326904,0.498065102572875,10,3.1214786245971,1,1,FALSE,n=10-29,FALSE
2409,0.471612989505423,0.491168451488717,17,1.95554619832946,1,1,FALSE,n=10-29,FALSE
2410,0.446491893755015,0.493263344416494,11,4.67714506614788,1,1,FALSE,n=10-29,FALSE
2414,,,,,,,,,TRUE
2422,,,,,,,,,TRUE
2425,0.44768055754868,0.531211461381492,13,8.35309038328121,1,1,FALSE,n=10-29,FALSE
2426,,,,,,,,,TRUE
2428,0.646135354833492,0.60332180218408,10,-4.28135526494114,3,2,TRUE,n=10-29,FALSE
2430,0.723680257294822,0.670375243326605,11,-5.33050139682164,4,4,FALSE,n=10-29,FALSE
2431,0.617852179629906,0.625790848201237,21,0.793866857133096,2,2,FALSE,n=10-29,FALSE
2433,,,,,,,,,TRUE
2436,,,,,,,,,TRUE
2439,0.671582650479224,0.625785284214326,13,-4.57973662648986,3,2,TRUE,n=10-29,FALSE
2441,,,,,,,,,TRUE
2451,0.628818538338203,0.647692733671288,31,1.88741953330852,3,3,FALSE,n>=30,FALSE
2455,0.770427712938104,0.694363341014858,14,-7.60643719232462,5,4,TRUE,n=10-29,FALSE
2463,0.656130465728455,0.648652032041064,18,-0.747843368739154,3,3,FALSE,n=10-29,FALSE
2464,0.500871091429591,0.591741296313874,16,9.08702048842829,1,2,TRUE,n=10-29,FALSE
2466,,,,,,,,,TRUE
2467,0.618246986968615,0.600298547293596,12,-1.7948439675019,2,2,FALSE,n=10-29,FALSE
2468,,,,,,,,,TRUE
2469,,,,,,,,,TRUE
2471,,,,,,,,,TRUE
2473,,,,,,,,,TRUE
