muni_idx,prev_principal_ponderado,prev_sensibilidad_sin_ponderar,n,dif_sin_menos_principal_pp,quintil_principal,quintil_sin_ponderar,cambia_quintil,estrato_n,suprimir_privacidad
771,0.424445203648426,0.349131055856702,12,-7.53141477917243,3,2,TRUE,n=10-29,FALSE
774,0.384660879460867,0.343520871983681,13,-4.11400074771851,3,2,TRUE,n=10-29,FALSE
776,0.254099317373509,0.287771570529787,14,3.36722531562782,1,1,FALSE,n=10-29,FALSE
777,0.386003332948643,0.350003637311896,11,-3.59996956367478,3,2,TRUE,n=10-29,FALSE
778,,,,,,,,,TRUE
788,0.487051637154074,0.421800890162306,73,-6.52507469917683,4,3,TRUE,n>=30,FALSE
789,0.473333002209907,0.440151658059551,19,-3.31813441503556,4,4,FALSE,n=10-29,FALSE
792,0.396956703589347,0.347530688091963,16,-4.94260154973839,3,2,TRUE,n=10-29,FALSE
793,0.325431167841936,0.348397535688834,24,2.29663678468979,2,2,FALSE,n=10-29,FALSE
795,,,,,,,,,TRUE
802,,,,,,,,,TRUE
809,0.422151798367291,0.354732409708829,16,-6.74193886584616,3,2,TRUE,n=10-29,FALSE
819,,,,,,,,,TRUE
821,,,,,,,,,TRUE
824,0.629052204239526,0.597753201104044,11,-3.12990031354813,5,5,FALSE,n=10-29,FALSE
828,0.289031717298225,0.324977018014444,17,3.59453007162197,1,1,FALSE,n=10-29,FALSE
837,,,,,,,,,TRUE
839,,,,,,,,,TRUE
850,,,,,,,,,TRUE
851,0.447635039599324,0.386165810007903,20,-6.14692295914205,4,3,TRUE,n=10-29,FALSE
852,0.295977918534666,0.348636233848843,43,5.26583153141771,1,2,TRUE,n>=30,FALSE
854,,,,,,,,,TRUE
858,0.320475904308925,0.340800264343946,33,2.03243600350205,2,2,FALSE,n>=30,FALSE
867,0.325177490767996,0.33062496317487,12,0.544747240687432,2,1,TRUE,n=10-29,FALSE
873,0.245241916497506,0.303376852658547,13,5.81349361610415,1,1,FALSE,n=10-29,FALSE
877,,,,,,,,,TRUE
883,0.341002597855539,0.387940669621892,10,4.69380717663527,2,3,TRUE,n=10-29,FALSE
885,,,,,,,,,TRUE
886,,,,,,,,,TRUE
889,,,,,,,,,TRUE
892,0.307160779274695,0.331708357431389,12,2.45475781566938,1,2,TRUE,n=10-29,FALSE
894,0.433009855940474,0.411014018445212,11,-2.19958374952618,4,3,TRUE,n=10-29,FALSE
902,0.485045867860338,0.449896983715927,11,-3.51488841444111,4,4,FALSE,n=10-29,FALSE
906,,,,,,,,,TRUE
910,0.404781298880558,0.367416192804987,37,-3.73651060755709,3,2,TRUE,n>=30,FALSE
911,0.533011971944455,0.443388872348223,12,-8.9623099596232,5,4,TRUE,n=10-29,FALSE
915,0.419188622044624,0.326619247769415,20,-9.25693742752084,3,1,TRUE,n=10-29,FALSE
916,,,,,,,,,TRUE
917,,,,,,,,,TRUE
919,,,,,,,,,TRUE
921,0.333425170242703,0.316722481507865,14,-1.67026887348384,2,1,TRUE,n=10-29,FALSE
926,,,,,,,,,TRUE
928,0.411613337140589,0.406697490024081,23,-0.491584711650783,3,3,FALSE,n=10-29,FALSE
931,0.269811916271447,0.298307103196255,10,2.84951869248072,1,1,FALSE,n=10-29,FALSE
933,0.567350005096151,0.476953614995377,31,-9.0396390100774,5,5,FALSE,n>=30,FALSE
934,,,,,,,,,TRUE
935,0.299348965961484,0.326269633232784,15,2.69206672713003,1,1,FALSE,n=10-29,FALSE
936,0.301463272364794,0.333438025037325,23,3.19747526725311,1,2,TRUE,n=10-29,FALSE
937,,,,,,,,,TRUE
938,0.343624282158859,0.349861578340864,15,0.623729618200408,2,2,FALSE,n=10-29,FALSE
