muni_id,prevalencia,ci_l,ci_u,n,cv_pct,suprimir_privacidad
20_075,,,,,,TRUE
20_076,,,,,,TRUE
20_107,,,,,,TRUE
20_130,,,,,,TRUE
20_134,,,,,,TRUE
20_184,,,,,,TRUE
20_235,,,,,,TRUE
20_258,,,,,,TRUE
20_272,,,,,,TRUE
20_310,,,,,,TRUE
20_318,,,,,,TRUE
20_324,,,,,,TRUE
20_339,,,,,,TRUE
20_385,,,,,,TRUE
20_390,,,,,,TRUE
20_397,,,,,,TRUE
20_408,,,,,,TRUE
20_498,,,,,,TRUE
20_500,,,,,,TRUE
20_515,0.119079116233355,-0.0387052926060787,0.276863525072788,10,67.6040030815454,FALSE
20_516,,,,,,TRUE
20_545,,,,,,TRUE
21_010,,,,,,TRUE
21_034,,,,,,TRUE
21_041,,,,,,TRUE
21_043,,,,,,TRUE
21_055,,,,,,TRUE
21_065,,,,,,TRUE
21_066,,,,,,TRUE
21_071,,,,,,TRUE
21_076,,,,,,TRUE
21_085,,,,,,TRUE
21_102,,,,,,TRUE
21_114,0.573126378482212,0.239600562706249,0.906652194258175,16,29.6908742866453,FALSE
21_115,,,,,,TRUE
21_126,,,,,,TRUE
21_132,,,,,,TRUE
21_140,,,,,,TRUE
21_144,,,,,,TRUE
21_147,,,,,,TRUE
21_148,,,,,,TRUE
21_156,,,,,,TRUE
21_164,,,,,,TRUE
21_177,,,,,,TRUE
21_197,0.238770957423167,0.238770957423167,0.238770957423167,12,0,FALSE
21_199,,,,,,TRUE
21_207,,,,,,TRUE
21_212,,,,,,TRUE
22_001,,,,,,TRUE
22_002,,,,,,TRUE
22_004,,,,,,TRUE
22_006,,,,,,TRUE
22_008,0.258033160286936,0.155823573795395,0.360242746778476,10,20.2097079894618,FALSE
22_011,,,,,,TRUE
22_012,,,,,,TRUE
22_014,0.2860491259692,0.232618565255109,0.339479686683292,59,9.53000295592096,FALSE
22_016,0.370061528015459,0.124275484274168,0.615847571756751,19,33.8865386514617,FALSE
22_018,,,,,,TRUE
23_001,,,,,,TRUE
23_002,0.434623101961487,0.00991009944846055,0.859336104474512,14,49.8570615382996,FALSE
23_004,0.407080644317817,0.12033820304208,0.693823085593555,16,35.9381282206026,FALSE
23_005,0.390001922343215,0.159517886556308,0.620485958130122,25,30.1521323544041,FALSE
23_006,,,,,,TRUE
23_007,,,,,,TRUE
23_008,,,,,,TRUE
23_009,,,,,,TRUE
24_003,,,,,,TRUE
24_008,,,,,,TRUE
24_013,0.23918135838184,0.00686467375004313,0.471498043013637,16,49.5560864493811,FALSE
