"muni_id","clues_total","clues_publico","pob_adulta","clues_por_10k","clues_publico_por_10k"
"07046",22,20,26194,8.39886997022219,7.63533633656563
"07105",8,7,9850,8.12182741116751,7.10659898477157
"07100",15,15,20563,7.29465544910762,7.29465544910762
"07045",5,5,3704,13.4989200863931,13.4989200863931
"07114",8,7,12348,6.47878198898607,5.66893424036281
"07028",3,2,3941,7.61228114691703,5.07485409794468
"07029",3,3,3247,9.23929781336618,9.23929781336618
"07091",6,4,7944,7.55287009063444,5.03524672708963
"07073",6,5,5827,10.2968937703793,8.58074480864939
"07030",14,14,21215,6.59910440725901,6.59910440725901
"07044",9,9,16516,5.44926132235408,5.44926132235408
"07008",12,10,18186,6.59848234905972,5.4987352908831
"07009",20,17,27048,7.39426205264715,6.28512274475007
"07031",74,73,65437,11.3085868850956,11.1557681434051
"07043",7,6,6441,10.8678776587486,9.31532370749884
"07017",39,28,54285,7.18430505664548,5.15796260477112
"07119",2,2,2227,8.98069151324652,8.98069151324652
"07116",7,7,6568,10.6577344701583,10.6577344701583
"07060",5,5,6458,7.74233508826262,7.74233508826262
"07058",2,2,2571,7.77907429015947,7.77907429015947
"07041",16,16,28002,5.71387758017284,5.71387758017284
"07040",25,17,33277,7.51269645701235,5.1086335907684
"07056",5,5,5947,8.40760047082563,8.40760047082563
"07039",16,16,14760,10.840108401084,10.840108401084
"07099",37,36,50297,7.35630355687218,7.15748454182158
"07097",57,39,58430,9.75526270751326,6.67465343145644
"07096",28,28,38819,7.21296272443906,7.21296272443906
"07118",3,3,2904,10.3305785123967,10.3305785123967
"07122",6,5,9765,6.14439324116743,5.12032770097286
"07038",15,15,12081,12.4161907126893,12.4161907126893
"07001",9,8,10246,8.78391567440953,7.80792504391958
"07036",3,3,4023,7.45712155108128,7.45712155108128
"07002",7,4,12862,5.44238843103716,3.10993624630695
"07003",18,17,16759,10.7404976430575,10.1438033295543
"07011",13,13,11458,11.345784604643,11.345784604643
"07012",16,11,38181,4.1905659883188,2.88101411696917
"07072",10,10,14872,6.72404518558365,6.72404518558365
"07037",13,11,22484,5.78188934353318,4.89236790606654
"07023",38,38,50043,7.59346961613013,7.59346961613013
"07010",4,4,4052,9.87166831194472,9.87166831194472
"07004",17,15,18819,9.03342366757001,7.97066794197354
"07005",12,12,13217,9.07921616100477,9.07921616100477
"07035",5,4,8656,5.77634011090573,4.62107208872458
"07032",17,15,18162,9.36020262085673,8.25900231252065
"07013",16,12,17839,8.96911261842031,6.72683446381524
"07014",9,8,12337,7.29512847531815,6.48455864472724
"07069",45,34,32428,13.8768965091896,10.4847662513877
"07094",11,10,26346,4.17520686252182,3.79564260229257
"07092",10,10,12733,7.85360873321291,7.85360873321291
"07015",16,14,29811,5.36714635537218,4.69625306095066
"07016",10,9,11701,8.54627809588924,7.69165028630032
"07047",6,6,11636,5.15641113784806,5.15641113784806
"07006",15,15,18227,8.22954956932024,8.22954956932024
"07078",65,27,132991,4.88754878149649,2.03021257077547
"07033",5,5,3935,12.7064803049555,12.7064803049555
"07117",7,7,4563,15.3407845715538,15.3407845715538
"07115",9,9,7230,12.448132780083,12.448132780083
"07071",14,13,18602,7.52607246532631,6.98849586066014
"07066",11,11,12174,9.03564974535896,9.03564974535896
"07113",4,4,3764,10.6269925611052,10.6269925611052
"07098",3,3,4137,7.25163161711385,7.25163161711385
"07093",12,12,23219,5.1681812308885,5.1681812308885
"07064",23,22,25572,8.99421241983419,8.60315970592836
"07059",100,91,117242,8.5293666092356,7.76172361440439
"07061",34,26,56571,6.0101465415142,4.5959944140991
"07088",2,2,1364,14.6627565982405,14.6627565982405
"07087",16,13,24275,6.59114315139032,5.35530381050463
"07085",3,3,6227,4.81772924361651,4.81772924361651
"07124",10,9,13111,7.62718328121425,6.86446495309282
"07067",6,6,6617,9.06755327187547,9.06755327187547
"07125",12,12,6262,19.163206643245,19.163206643245
"07055",2,2,3585,5.57880055788006,5.57880055788006
"07123",6,5,6823,8.79378572475451,7.32815477062876
"07034",33,27,48031,6.87056276154983,5.62136953217714
"08067",2,2,3296,6.06796116504854,6.06796116504854
"08043",3,3,1935,15.5038759689922,15.5038759689922
"08058",2,2,1916,10.4384133611691,10.4384133611691
"08056",3,3,1501,19.9866755496336,19.9866755496336
"08054",4,3,4626,8.64677907479464,6.48508430609598
"08018",4,4,3458,11.5673799884326,11.5673799884326
"08007",16,16,9337,17.1361250937132,17.1361250937132
"08001",5,5,8699,5.74778710196574,5.74778710196574
"08041",3,3,819,36.6300366300366,36.6300366300366
"08057",3,3,1602,18.7265917602996,18.7265917602996
"08053",3,3,3347,8.9632506722438,8.9632506722438
"08051",10,10,4764,20.9907640638119,20.9907640638119
"08050",27,10,42755,6.31505087124313,2.33890773009005
"08031",26,24,23292,11.1626309462476,10.3039670273055
"08055",5,5,11301,4.4243872223697,4.4243872223697
"08025",9,9,4822,18.6644545831605,18.6644545831605
"08023",2,2,3670,5.44959128065395,5.44959128065395
"08022",4,4,1892,21.1416490486258,21.1416490486258
"08014",2,2,1405,14.2348754448399,14.2348754448399
"08003",4,4,5905,6.77392040643522,6.77392040643522
"08021",39,16,100568,3.87797311271975,1.59096332829528
"08020",10,10,3812,26.2329485834208,26.2329485834208
"08017",52,28,116705,4.45567884837839,2.39921168758836
"08016",1,1,2480,4.03225806451613,4.03225806451613
"08015",3,3,861,34.8432055749129,34.8432055749129
"08052",9,8,16326,5.51267916207277,4.90015925517579
"08013",3,3,7505,3.99733510992672,3.99733510992672
"08012",11,11,4728,23.2656514382403,23.2656514382403
"08011",23,14,33091,6.95053035568584,4.23075760780877
"08010",9,8,15430,5.83279325988334,5.18470511989631
"08009",23,21,14398,15.9744408945687,14.5853590776497
"08008",13,13,5923,21.9483369913895,21.9483369913895
"08006",4,4,4057,9.8595020951442,9.8595020951442
"08004",3,3,15905,1.88619930839359,1.88619930839359
"08005",11,7,15616,7.04405737704918,4.48258196721311
"08032",32,17,77438,4.13233812856737,2.19530463080142
"08042",2,2,894,22.3713646532438,22.3713646532438
"08040",16,16,16243,9.85039709413286,9.85039709413286
"08039",3,3,2765,10.8499095840868,10.8499095840868
"08038",1,1,3357,2.97885016383676,2.97885016383676
"08035",3,3,6559,4.573867967678,4.573867967678
"08034",4,3,3739,10.6980476063118,8.02353570473389
"08033",1,1,574,17.4216027874564,17.4216027874564
"08063",6,6,3622,16.5654334621756,16.5654334621756
"08061",3,3,2531,11.8530225207428,11.8530225207428
"08062",8,7,19885,4.0231330148353,3.52024138798089
"08030",10,10,4641,21.5470803706098,21.5470803706098
"08028",3,2,2708,11.0782865583456,7.38552437223043
"08027",35,34,28734,12.1806918632978,11.832672095775
"08026",3,3,1857,16.1550888529887,16.1550888529887
"08019",290,79,649211,4.46696066456052,1.21686169827683
"08064",1,1,1017,9.83284169124877,9.83284169124877
"08024",2,2,2742,7.29394602479942,7.29394602479942
"08037",290,67,989047,2.93211546064039,0.677419778837608
"08059",4,4,3311,12.0809423135005,12.0809423135005
"08066",13,13,3937,33.0200660401321,33.0200660401321
"08065",21,21,9694,21.6628842583041,21.6628842583041
"08060",5,4,7591,6.58674746410223,5.26939797128178
"08044",4,4,2931,13.6472193790515,13.6472193790515
"08045",10,6,29095,3.43701666953085,2.06221000171851
"08046",12,12,3988,30.0902708124373,30.0902708124373
"08047",6,6,2731,21.9699743683632,21.9699743683632
"08048",13,11,15314,8.48896434634974,7.18296983152671
"08029",36,36,26860,13.4028294862249,13.4028294862249
"08036",12,7,26018,4.61219155968945,2.69044507648551
"08049",4,4,1786,22.3964165733483,22.3964165733483
"08002",7,5,16998,4.11813154488763,2.9415225320626
"09012",243,67,517290,4.69755842950763,1.29521158344449
"09009",40,18,102915,3.88670261866589,1.74901617839965
"09015",395,104,430559,9.17412015542585,2.41546454725136
"09007",512,97,1325063,3.86396722269054,0.732040665236294
"09008",74,27,181312,4.08136251323685,1.48914578185669
"09010",209,51,567410,3.68340353536244,0.898820958389877
"09003",224,55,483593,4.63199425963569,1.13732001910698
"09016",214,49,323455,6.61606714998995,1.51489388013789
"09004",68,19,155487,4.37335597188189,1.22196710979053
"09006",120,20,307446,3.90312445112312,0.650520741853854
"09011",105,25,275728,3.80810073695816,0.906690651656705
"09013",108,27,317964,3.39661093708722,0.849152734271804
"09005",428,103,876439,4.88339747546606,1.17521014012384
"09002",135,41,333491,4.04808525567407,1.22941848505657
"09017",177,44,335098,5.28203689666903,1.31304872007592
"09014",298,45,363902,8.18901792240768,1.23659666613539
"10006",8,8,6148,13.0123617436565,13.0123617436565
"10008",12,9,23738,5.05518577807734,3.79138933355801
"10009",13,13,6225,20.8835341365462,20.8835341365462
"10010",6,6,2620,22.9007633587786,22.9007633587786
"10029",2,2,1328,15.0602409638554,15.0602409638554
"10031",5,5,4271,11.706860220089,11.706860220089
"10011",8,8,3195,25.0391236306729,25.0391236306729
"10038",12,6,14906,8.05044948342949,4.02522474171475
"10030",3,3,1092,27.4725274725275,27.4725274725275
"10023",30,28,28368,10.575296108291,9.8702763677383
"10025",7,7,2020,34.6534653465347,34.6534653465347
"10032",28,22,30911,9.05826404839701,7.11720746659765
"10027",11,11,3296,33.373786407767,33.373786407767
"10007",73,39,236920,3.08120884686814,1.64612527435421
"10015",9,9,8102,11.1083683041224,11.1083683041224
"10035",10,9,7401,13.5116876097825,12.1605188488042
"10022",7,6,16428,4.26101777453129,3.65230094959825
"10028",8,8,7591,10.5387959425636,10.5387959425636
"10017",11,11,5462,20.1391431709996,20.1391431709996
"10001",18,15,20413,8.81791015529319,7.34825846274433
"10005",231,92,444733,5.19412771258261,2.06865692449177
"10037",8,8,5470,14.6252285191956,14.6252285191956
"10033",6,6,4307,13.9308103087996,13.9308103087996
"10036",11,10,12976,8.47718865598027,7.70653514180025
"10012",36,22,103996,3.46167160275395,2.11546597946075
"10014",46,45,21794,21.1067266220061,20.647884738919
"10026",23,23,10142,22.6779727864327,22.6779727864327
"10019",5,5,2825,17.6991150442478,17.6991150442478
"10034",25,25,14559,17.1715090322138,17.1715090322138
"10013",15,14,15690,9.56022944550669,8.92288081580625
"10016",11,10,12058,9.12257422458119,8.29324929507381
"10018",9,9,7022,12.8168612930789,12.8168612930789
"10020",7,6,8330,8.40336134453782,7.20288115246098
"10002",6,6,2521,23.8000793335978,23.8000793335978
"10039",12,10,16528,7.26040658276863,6.05033881897386
"10021",4,4,6929,5.77283879347669,5.77283879347669
"10003",4,4,2432,16.4473684210526,16.4473684210526
"10024",10,10,8034,12.4470998257406,12.4470998257406
"10004",18,18,21775,8.26636050516647,8.26636050516647
"11019",24,21,31449,7.63140322426786,6.67747782123438
"11020",326,96,1114073,2.92619962964725,0.86170295842373
"11021",27,7,33891,7.96671682747632,2.06544510341979
"11023",57,37,99607,5.72248938327628,3.71459837160039
"11038",10,5,7505,13.3244503664224,6.66222518321119
"11039",16,15,24354,6.56976266732364,6.15915250061592
"11040",9,8,11669,7.71274316565258,6.8557717028023
"11041",15,6,42534,3.52659049231203,1.41063619692481
"11002",45,26,73460,6.12578273890553,3.5393411380343
"11012",11,5,19631,5.60338240537925,2.54699200244511
"11013",8,6,16218,4.93279072635343,3.69959304476508
"11014",44,23,96323,4.56796403766494,2.38779938332485
"11022",11,9,16175,6.80061823802164,5.56414219474498
"11024",8,4,8081,9.89976488058409,4.94988244029204
"11030",32,25,69841,4.58183588436592,3.57955928466087
"11036",5,4,4696,10.6473594548552,8.51788756388416
"11007",120,33,347178,3.45644021222543,0.950521058361993
"11027",67,25,185376,3.61427585016399,1.34861039185224
"11035",18,9,51252,3.51205806602669,1.75602903301335
"11011",27,12,64836,4.16435313714603,1.85082361650935
"11031",38,15,81647,4.65418202750867,1.83717711612184
"11025",17,11,50657,3.35590342894368,2.17146692461062
"11026",17,14,40426,4.20521446593776,3.46311779547816
"11028",35,20,64341,5.43976624547334,3.10843785455619
"11029",17,13,24573,6.9181622105563,5.29035933748423
"11032",22,13,54202,4.05889081583705,2.39843548208553
"11033",40,23,76060,5.25900604785696,3.02392847751775
"11034",4,4,3464,11.5473441108545,11.5473441108545
"11037",38,19,124569,3.05051818670777,1.52525909335388
"11042",38,17,98508,3.85755471636821,1.72574816258578
"11043",11,11,12594,8.73431792917262,8.73431792917262
"11045",14,13,6524,21.4592274678112,19.9264255058246
"11044",14,8,41694,3.35779728498105,1.91874130570346
"11046",27,17,45582,5.9233908121627,3.72954236321355
"11001",20,12,58279,3.43176787522092,2.05906072513255
"11003",45,27,110872,4.0587343964211,2.43524063785266
"11004",20,11,39991,5.00112525318197,2.75061888925008
"11005",27,17,71701,3.76563785721259,2.37095716935608
"11006",6,6,3322,18.0614087898856,18.0614087898856
"11008",18,11,25811,6.97377087288365,4.26174886676223
"11009",19,12,50418,3.76849537863461,2.38010234440081
"11010",3,3,6982,4.29676310512747,4.29676310512747
"11015",56,31,129547,4.32275544782974,2.39295390862004
"11016",8,3,13575,5.89318600368324,2.20994475138122
"11017",138,41,388285,3.55409042327157,1.05592541560967
"11018",14,9,25301,5.53337812734675,3.55717165329434
"12033",12,11,10520,11.4068441064639,10.4562737642586
"12031",5,5,3776,13.2415254237288,13.2415254237288
"12083",5,5,NA,NA,NA
"12082",5,5,NA,NA,NA
"12073",10,10,10470,9.55109837631328,9.55109837631328
"12065",8,8,4462,17.9291797400269,17.9291797400269
"12047",5,5,4066,12.2970978848992,12.2970978848992
"12054",15,15,13496,11.1144042679312,11.1144042679312
"12053",18,16,30464,5.90861344537815,5.25210084033613
"12066",31,26,53286,5.81766317606876,4.87933040573509
"12048",22,16,27583,7.97592720153718,5.80067432839068
"12007",14,12,20569,6.80635908405853,5.83402207205017
"12012",21,20,37305,5.62927221552071,5.36121163382925
"12006",5,5,6684,7.48055056852184,7.48055056852184
"12010",15,15,14206,10.5589187667183,10.5589187667183
"12011",33,29,38528,8.56519933554817,7.52699335548173
"12032",23,22,18932,12.1487428692161,11.6205366575111
"12028",44,39,68658,6.40857583966908,5.68032858516123
"12029",100,59,180089,5.55280999950025,3.27615789970515
"12004",16,16,10307,15.5234306781799,15.5234306781799
"12068",21,20,16916,12.4142823362497,11.8231260345235
"12039",13,11,16391,7.93118174608017,6.71099993899091
"12038",45,28,81168,5.54405677114134,3.44963532426572
"12043",16,16,8612,18.578727357176,18.578727357176
"12030",5,4,13155,3.80083618396047,3.04066894716838
"12064",8,7,7618,10.5014439485429,9.18876345497506
"12067",12,12,13890,8.63930885529158,8.63930885529158
"12001",280,143,517363,5.41206077744253,2.76401675419386
"12019",7,7,8594,8.14521759367,8.14521759367
"12045",20,19,15844,12.6230749810654,11.9919212320121
"12008",8,8,5632,14.2045454545455,14.2045454545455
"12009",7,7,3013,23.2326584799203,23.2326584799203
"12046",28,21,39667,7.05876421206545,5.29407315904908
"12036",7,7,6706,10.4384133611691,10.4384133611691
"12044",4,4,7771,5.14734268433921,5.14734268433921
"12042",11,11,10381,10.5962816684327,10.5962816684327
"12040",8,8,15031,5.32233384339033,5.32233384339033
"12076",22,22,18688,11.7722602739726,11.7722602739726
"12075",21,18,32186,6.52457590256633,5.59249363077114
"12074",7,7,12069,5.79998342861878,5.79998342861878
"12072",8,8,6287,12.7246699538731,12.7246699538731
"12071",11,11,17061,6.44745325596389,6.44745325596389
"12070",4,4,4979,8.03374171520386,8.03374171520386
"12069",10,10,6351,15.7455518815934,15.7455518815934
"12052",17,16,24665,6.89235759172917,6.48692479221569
"12041",17,17,15034,11.3077025409073,11.3077025409073
"12062",11,11,11554,9.52051237666609,9.52051237666609
"12023",11,9,15702,7.00547700929818,5.73175391669851
"12013",8,7,9391,8.51879459056543,7.45394526674476
"12024",9,9,4344,20.7182320441989,20.7182320441989
"12027",15,14,13356,11.2309074573226,10.482180293501
"12037",4,4,4043,9.8936433341578,9.8936433341578
"12055",42,32,69441,6.04829999567979,4.60822856813698
"12025",6,6,9672,6.20347394540943,6.20347394540943
"12026",6,6,5347,11.221245558257,11.221245558257
"12059",15,15,19965,7.51314800901578,7.51314800901578
"12077",3,3,8605,3.48634514816967,3.48634514816967
"12078",8,8,9262,8.63744331677823,8.63744331677823
"12061",11,10,27119,4.05619676241749,3.68745160219772
"12018",6,5,8881,6.75599594640243,5.62999662200203
"12056",24,23,26763,8.96760452864029,8.59395433994694
"12003",16,15,22327,7.16621131365611,6.7183231065526
"12002",16,16,13607,11.7586536341589,11.7586536341589
"12035",38,22,100513,3.78060549381672,2.18877160168336
"12016",13,13,7542,17.2368072129409,17.2368072129409
"12017",7,6,9780,7.15746421267894,6.13496932515337
"12020",16,16,10687,14.97146065313,14.97146065313
"12057",31,25,42497,7.29463256229852,5.88276819540203
"12021",33,30,46088,7.16021524040965,6.50928658219059
"12022",20,19,23683,8.44487607144365,8.02263226787147
"12060",6,6,8261,7.26304321510713,7.26304321510713
"12063",7,7,5485,12.7620783956244,12.7620783956244
"12058",28,26,32806,8.5350240809608,7.92537950374931
"12051",16,15,20126,7.94991553214747,7.45304581138825
"12050",16,11,24455,6.54262931915764,4.49805765692088
"12081",8,8,6127,13.056960992329,13.056960992329
"12080",2,2,4625,4.32432432432432,4.32432432432432
"12005",4,4,4531,8.82807327300817,8.82807327300817
"12014",9,8,10690,8.41908325537886,7.48362956033676
"12015",6,6,8576,6.99626865671642,6.99626865671642
"12049",5,4,7928,6.30676084762866,5.04540867810293
"12079",5,5,8960,5.58035714285714,5.58035714285714
"12034",18,15,23475,7.66773162939297,6.38977635782748
"12085",2,2,NA,NA,NA
"12084",3,3,NA,NA,NA
"13004",7,7,6407,10.9255501794912,10.9255501794912
"13010",11,8,21416,5.13634665670527,3.73552484124019
"13081",13,11,24153,5.38235415890366,4.55429967291848
"13034",10,10,5891,16.9750466813784,16.9750466813784
"13080",14,14,14709,9.51798218777619,9.51798218777619
"13079",6,6,4751,12.6289202273206,12.6289202273206
"13041",24,14,31711,7.56835167607455,4.41487181104349
"13032",4,4,6468,6.18429189857761,6.18429189857761
"13019",11,8,12253,8.97739329143883,6.5290133028646
"13082",8,4,14256,5.61167227833895,2.80583613916947
"13050",8,2,16046,4.98566620964726,1.24641655241182
"13083",11,8,38988,2.82138093772443,2.05191340925413
"13018",17,15,14009,12.1350560354058,10.7074023841816
"13035",3,3,8005,3.74765771392879,3.74765771392879
"13036",5,5,6488,7.70653514180025,7.70653514180025
"13037",18,17,14224,12.6546681664792,11.9516310461192
"13020",6,6,1855,32.3450134770889,32.3450134770889
"13022",5,5,10955,4.56412596987677,4.56412596987677
"13023",9,7,24507,3.67242012486228,2.85632676378178
"13052",10,6,25807,3.87491765799977,2.32495059479986
"13024",5,3,11001,4.54504135987638,2.72702481592582
"13009",7,7,12737,5.49579963884745,5.49579963884745
"13038",6,6,5659,10.6025799611239,10.6025799611239
"13071",11,11,6015,18.2876142975894,18.2876142975894
"13064",7,5,7363,9.50699443161755,6.79071030829825
"13053",18,18,10997,16.3681003910157,16.3681003910157
"13008",20,12,31042,6.44288383480446,3.86573030088267
"13007",3,3,8071,3.71701152273572,3.71701152273572
"13068",13,13,8907,14.5952621533625,14.5952621533625
"13069",30,10,106228,2.82411416952216,0.94137138984072
"13076",53,29,78807,6.72529090055452,3.67987615313361
"13078",12,12,10783,11.1286283965501,11.1286283965501
"13074",15,7,19141,7.83658116085889,3.65707120840082
"13051",26,10,138100,1.88269370021723,0.724112961622013
"13030",42,32,63757,6.58751195947112,5.01905673102561
"13031",13,12,8323,15.6193680163403,14.4178781689295
"13029",22,19,31260,7.03774792066539,6.07805502239283
"13070",7,4,12518,5.59194759546253,3.19539862597859
"13025",16,15,13625,11.743119266055,11.0091743119266
"13054",15,14,24321,6.16750955963982,5.75634225566383
"13055",9,9,11954,7.52886063242429,7.52886063242429
"13006",10,8,12607,7.93210121361149,6.34568097088919
"13048",127,56,221322,5.73824563305952,2.53025004292388
"13026",7,7,7631,9.17310968418294,9.17310968418294
"13027",17,17,14100,12.0567375886525,12.0567375886525
"13028",50,33,77372,6.46228609833015,4.2651088248979
"13043",11,10,3956,27.8058645096057,25.2780586450961
"13065",2,2,7826,2.55558395093279,2.55558395093279
"13063",20,13,59508,3.36089265308866,2.18458022450763
"13033",4,4,1944,20.5761316872428,20.5761316872428
"13013",10,6,39559,2.52786976414975,1.51672185848985
"13014",13,10,10429,12.4652411544731,9.58864704190239
"13015",19,19,12719,14.9382813114239,14.9382813114239
"13016",18,13,38016,4.73484848484848,3.41961279461279
"13021",4,4,10068,3.97298371076679,3.97298371076679
"13005",5,4,12750,3.92156862745098,3.13725490196078
"13017",7,5,8629,8.11217985861629,5.79441418472592
"13066",4,2,8519,4.69538678248621,2.3476933912431
"13067",24,12,35386,6.78234329961002,3.39117164980501
"13044",12,8,11483,10.4502307759296,6.96682051728642
"13045",4,3,5991,6.67668168920047,5.00751126690035
"13046",17,16,23814,7.13865793230873,6.71873687746704
"13039",3,3,9830,3.05188199389624,3.05188199389624
"13047",4,4,3138,12.7469725940089,12.7469725940089
"13049",10,10,10315,9.69461948618517,9.69461948618517
"13077",52,13,110411,4.70967566637382,1.17741891659346
"13062",23,22,17479,13.158647519881,12.586532410321
"13003",31,16,40220,7.70760815514669,3.97812033814023
"13002",19,18,25966,7.3172610336594,6.93214203188785
"13001",12,10,13691,8.76488203929589,7.30406836607991
"13061",22,11,39063,5.63192791132273,2.81596395566137
"13058",10,9,11651,8.58295425285383,7.72465882756845
"13073",22,22,22089,9.95970845217076,9.95970845217076
"13072",2,2,7742,2.58331180573495,2.58331180573495
"13059",17,15,24280,7.00164744645799,6.17792421746293
"13060",12,12,10803,11.1080255484588,11.1080255484588
"13012",11,10,19498,5.64160426710432,5.12873115191302
"13011",13,12,12700,10.2362204724409,9.44881889763779
"13040",7,7,6368,10.9924623115578,10.9924623115578
"13042",10,10,7506,13.3226751931788,13.3226751931788
"13056",7,7,25820,2.71107668474051,2.71107668474051
"13057",6,6,9697,6.18748066412292,6.18748066412292
"13084",23,19,25847,8.89851820327311,7.35094982009518
"13075",3,3,13998,2.14316330904415,2.14316330904415
"14122",4,4,4649,8.60400086040009,8.60400086040009
"14019",9,9,3542,25.4093732354602,25.4093732354602
"14065",9,8,7533,11.94743130227,10.6199389353511
"14101",63,23,359758,1.75117718021559,0.63931865309458
"14076",4,4,1918,20.8550573514077,20.8550573514077
"14023",33,16,78663,4.1951107890622,2.03399310984834
"14074",4,3,10960,3.64963503649635,2.73722627737226
"14073",18,12,44565,4.03904409289801,2.69269606193201
"14062",2,2,2446,8.17661488143908,8.17661488143908
"14113",10,9,10584,9.44822373393802,8.50340136054422
"14087",7,6,11007,6.3595893522304,5.45107658762606
"14014",4,4,5804,6.89179875947622,6.89179875947622
"14015",29,20,42884,6.76242887790318,4.66374405372633
"14097",78,26,442756,1.76169267045506,0.587230890151686
"14055",7,6,13372,5.234819024828,4.48698773556686
"14063",24,11,68692,3.49385663541606,1.60135095789903
"14086",8,8,12445,6.42828445158698,6.42828445158698
"14043",16,15,14850,10.7744107744108,10.1010101010101
"14116",7,3,12316,5.68366352711919,2.4358557973368
"14012",3,3,2897,10.3555402140145,10.3555402140145
"14117",2,2,2956,6.765899864682,6.765899864682
"14118",11,7,15201,7.23636602855075,4.60496019998684
"14017",8,8,8329,9.60499459719054,9.60499459719054
"14119",10,9,19703,5.07536923311171,4.56783230980054
"14120",298,73,993837,2.99847962995944,0.734526889218252
"14121",9,7,22336,4.02936962750716,3.13395415472779
"14123",6,6,12223,4.90877853227522,4.90877853227522
"14069",6,6,5293,11.3357264311355,11.3357264311355
"14112",5,3,4146,12.0598166907863,7.23589001447178
"14111",2,1,4251,4.70477534697718,2.35238767348859
"14079",5,5,10452,4.78377344048986,4.78377344048986
"14078",7,7,20301,3.44810600463031,3.44810600463031
"14077",11,10,18902,5.81949000105809,5.29044545550735
"14075",1,1,2435,4.10677618069815,4.10677618069815
"14098",99,29,446087,2.21929802930818,0.65009740252462
"14105",5,4,14766,3.38615738859542,2.70892591087634
"14104",3,3,2866,10.4675505931612,10.4675505931612
"14103",4,4,5082,7.87091696182605,7.87091696182605
"14024",11,9,19231,5.71993136082367,4.67994384067391
"14102",2,2,4140,4.83091787439614,4.83091787439614
"14100",15,14,22588,6.64069417389764,6.19798122897113
"14099",5,5,6898,7.24847781965787,7.24847781965787
"14093",38,21,96194,3.95035033370065,2.18308834230825
"14124",21,13,40502,5.18492913930176,3.20971803861538
"14115",4,4,3425,11.6788321167883,11.6788321167883
"14021",7,6,13341,5.24698298478375,4.4974139869575
"14070",32,12,145655,2.19697229755244,0.823864611582163
"14020",6,5,6890,8.70827285921625,7.25689404934688
"14018",28,24,43245,6.47473696381085,5.5497745404093
"14051",5,5,18480,2.70562770562771,2.70562770562771
"14044",14,11,40951,3.41871993357916,2.68613709066934
"14039",436,115,1002987,4.34701546480662,1.14657517993753
"14022",12,10,25205,4.76096012695894,3.96746677246578
"14016",11,10,25275,4.35212660731949,3.95647873392681
"14080",3,3,3409,8.80023467292461,8.80023467292461
"14125",4,3,11094,3.60555255092843,2.70416441319632
"14072",2,2,4614,4.33463372345037,4.33463372345037
"14066",15,12,30884,4.85688382333895,3.88550705867116
"14110",6,5,9135,6.56814449917898,5.47345374931582
"14092",6,6,7619,7.87504921905762,7.87504921905762
"14091",15,10,25064,5.98467922119374,3.9897861474625
"14002",7,5,15146,4.62168229235442,3.30120163739601
"14003",11,7,15523,7.08625909940089,4.50943760870966
"14005",5,4,10132,4.93485984998026,3.94788787998421
"14109",9,9,11756,7.65566519224226,7.65566519224226
"14108",7,5,24232,2.88874215912843,2.0633872565203
"14088",7,7,10999,6.36421492862988,6.36421492862988
"14090",5,5,4909,10.1853738032186,10.1853738032186
"14071",2,2,1864,10.7296137339056,10.7296137339056
"14068",9,8,7250,12.4137931034483,11.0344827586207
"14067",64,21,195461,3.27431047625869,1.07438312502238
"14114",11,9,12101,9.09015783819519,7.43740186761425
"14107",3,3,4100,7.31707317073171,7.31707317073171
"14106",3,3,3398,8.82872277810477,8.82872277810477
"14025",16,15,12928,12.3762376237624,11.6027227722772
"14027",13,13,11168,11.6404011461318,11.6404011461318
"14028",3,3,1486,20.1884253028264,20.1884253028264
"14011",3,3,3617,8.29416643627316,8.29416643627316
"14064",14,12,19472,7.18981101068201,6.16269515201315
"14032",3,3,3509,8.5494442861214,8.5494442861214
"14030",19,10,37339,5.08851335065213,2.67816492139586
"14029",9,9,11486,7.83562597945325,7.83562597945325
"14094",12,7,27068,4.4332791488104,2.58607950347274
"14095",5,5,6420,7.78816199376947,7.78816199376947
"14096",8,5,14291,5.59792876635645,3.49870547897278
"14061",23,23,10367,22.1857818076589,22.1857818076589
"14060",2,2,3542,5.64652738565782,5.64652738565782
"14059",5,4,8885,5.6274620146314,4.50196961170512
"14058",7,7,9662,7.24487683709377,7.24487683709377
"14057",2,2,2786,7.17875089734386,7.17875089734386
"14056",3,3,1236,24.2718446601942,24.2718446601942
"14054",4,4,3842,10.4112441436752,10.4112441436752
"14085",18,18,26251,6.85688164260409,6.85688164260409
"14084",7,7,9793,7.14796283059328,7.14796283059328
"14053",39,27,107640,3.6231884057971,2.50836120401338
"14052",3,2,3528,8.50340136054422,5.66893424036281
"14050",13,11,28914,4.4960918586152,3.80438541882825
"14031",5,5,1882,26.567481402763,26.567481402763
"14049",5,5,6100,8.19672131147541,8.19672131147541
"14048",8,8,11906,6.71930119267596,6.71930119267596
"14047",6,5,15609,3.84393619065923,3.2032801588827
"14046",11,7,20245,5.43344035564337,3.45764386268214
"14045",9,8,12933,6.9589422407794,6.18572643624836
"14042",8,7,6058,13.2056784417299,11.5549686365137
"14041",5,5,4043,12.3670541676973,12.3670541676973
"14040",4,4,5406,7.39918608953015,7.39918608953015
"14038",5,5,2810,17.7935943060498,17.7935943060498
"14037",9,8,17061,5.27518902760682,4.68905691342829
