"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"05_017",0.459490960138354,0.363418204661791,0.555563715614918,17,10.6676118204979
"05_018",0.508013113546581,0.364072916154255,0.651953310938907,6,14.456098526252
"05_024",0.380985407087547,0.178871357596148,0.583099456578946,7,27.0664994216222
"05_025",0.189066881919265,0.189066881919265,0.189066881919265,3,0
"05_026",0,0,0,1,NA
"05_027",0.241320990754132,0.241320990754132,0.241320990754132,5,5.86812109585008e-15
"05_030",0.43455802273709,0.236615358850288,0.632500686623892,18,23.2399702134568
"05_033",0.135169050417711,0.135169050417711,0.135169050417711,3,1.0476516571949e-14
"05_035",0.578326465779244,0.33293201087111,0.823720920687379,23,21.6488886316922
"05_038",0,0,0,2,NA
"06_001",0.502145583120791,0.502145583120791,0.502145583120791,2,1.12804003007639e-14
"06_002",0.719445035475078,0.366773558963261,1.07211651198689,9,25.0101700504369
"06_003",0.325920688442693,0.32522842576116,0.326612951124227,11,0.108368464538987
"06_004",0,0,0,1,NA
"06_005",0.282996055205058,0.282996055205058,0.282996055205058,2,1.0007918984522e-14
"06_007",0.572117473252103,0.35780930209397,0.786425644410236,23,19.1116175897546
"06_008",1,1,1,1,0
"06_009",0.48869176569683,0.258430145497003,0.718953385896657,15,24.039778591682
"06_010",0.653211614823378,0.296067588392652,1.0103556412541,12,27.8954531549391
"07_013",0,0,0,1,NA
"07_019",0,0,0,4,NA
"07_020",0,0,0,1,NA
"07_027",0.767977529482664,0.767977529482664,0.767977529482665,3,7.37574078590395e-15
"07_031",0.587491177271526,0.587491177271526,0.587491177271526,6,9.64168213243664e-15
"07_039",0.829204442003744,0.829204442003744,0.829204442003744,4,0
"07_040",0.67657286553873,0.67657286553873,0.67657286553873,3,0
"07_046",0,0,0,1,NA
"07_052",0,0,0,3,NA
"07_057",0,0,0,1,NA
"07_061",0,0,0,1,NA
"07_076",0,0,0,1,NA
"07_078",1,1,1,2,0
"07_087",0.260763162376282,0.260763162376282,0.260763162376282,2,0
"07_089",0.571689081587168,0.571689081587168,0.571689081587168,2,9.90818850543216e-15
"07_094",0.297288981692752,0.297288981692752,0.297288981692752,5,1.90535254775005e-14
"07_099",0.504400372502013,0.140923020973126,0.867877724030901,3,36.7659578463782
"07_101",0,0,0,9,NA
"07_103",0.308532987747435,0.308532987747435,0.308532987747435,3,0
"07_107",0,0,0,2,NA
"07_108",0,0,0,1,NA
"08_002",0.364890788262145,0.364890788262145,0.364890788262145,8,0
"08_006",1,1,1,1,0
"08_011",0.455049371560171,0.152885426478936,0.757213316641406,9,33.878802551491
"08_013",1,1,1,1,0
"08_017",0.307751059329854,0.307751059329854,0.307751059329854,3,9.2028979513468e-15
"08_019",0.580222542788864,0.464432185462857,0.69601290011487,34,10.1817334841003
"08_021",0.334351464226463,0.0421228408856536,0.626580087567272,14,44.5926674026426
"08_023",1,1,1,1,0
"08_025",1,1,1,2,0
"08_031",0,0,0,1,NA
"08_032",0.345053606896173,0.345053606896173,0.345053606896173,9,8.20800460226384e-15
"08_036",0.652975528574701,0.652975528574701,0.652975528574701,9,8.67475569754837e-15
"08_037",0.248100601377209,0.126405243167379,0.369795959587039,48,25.0259242137035
"08_050",0.347990585910217,0.157642654723183,0.53833851709725,11,27.907735253221
"08_052",0,0,0,2,NA
"08_064",0,0,0,3,NA
"09_002",0.492271220304004,0.324104856560453,0.660437584047555,12,17.4292466503111
"09_003",0.930582854312158,0.78883353124621,1.07233217737811,9,7.77158990860286
"09_004",0.73618271370845,0.73618271370845,0.736182713708451,3,7.69428985683344e-15
"09_005",0.6930319356847,0.516228685490987,0.869835185878413,46,13.0161014593982
"09_006",0.560390697096137,0.362946470623242,0.757834923569032,19,17.9761817537794
"09_007",0.504327924801496,0.362785983901794,0.645869865701199,90,14.3191111215307
"09_008",0.70022467550261,0.251760197235736,1.14868915376948,17,32.6764273359522
"09_009",0.371224532710314,0.270879158946823,0.471569906473805,10,13.7912812209097
