"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
789,0.66644746541118,0.645802520887769,12,-2.06449445234111,3,3,FALSE,"n=10-29"
792,0.690538080533289,0.615714462864316,9,-7.48236176689737,4,2,TRUE,"n<=9"
793,0.64867486827027,0.637377062743726,15,-1.12978055265441,3,3,FALSE,"n=10-29"
795,0.723702216284865,0.720606013159217,5,-0.309620312564851,4,5,TRUE,"n<=9"
802,0.697215685247663,0.679011633560341,5,-1.8204051687322,4,4,FALSE,"n<=9"
809,0.603173774621134,0.551063611070891,9,-5.21101635502427,2,1,TRUE,"n<=9"
819,0.734757789258174,0.686680898341261,4,-4.80768909169134,4,4,FALSE,"n<=9"
821,0.367299908665678,0.487764162612537,7,12.0464253946859,1,1,FALSE,"n<=9"
824,0.787127484243785,0.756843192202103,9,-3.02842920416818,5,5,FALSE,"n<=9"
828,0.487347841852978,0.541980303173975,12,5.46324613209975,1,1,FALSE,"n=10-29"
837,0.735195035834097,0.685297050486766,2,-4.98979853473308,4,4,FALSE,"n<=9"
839,0.737428251177234,0.724865860815643,4,-1.2562390361591,5,5,FALSE,"n<=9"
850,0.596130393586849,0.612513524602675,6,1.63831310158254,2,2,FALSE,"n<=9"
851,0.706988437599813,0.621183267772232,15,-8.58051698275806,4,2,TRUE,"n=10-29"
852,0.504917828053602,0.559455094793325,28,5.45372667397225,1,1,FALSE,"n=10-29"
854,0.644037417186322,0.654440118592397,7,1.04027014060746,3,3,FALSE,"n<=9"
858,0.548396754090483,0.584611484683077,24,3.62147305925945,2,2,FALSE,"n=10-29"
867,0.548971030690451,0.579875299240499,8,3.09042685500478,2,2,FALSE,"n<=9"
873,0.454620245999753,0.521535621601993,5,6.69153756022402,1,1,FALSE,"n<=9"
877,0.771620243569351,0.730576554580899,5,-4.10436889884513,5,5,FALSE,"n<=9"
883,0.621723449561857,0.671461757035496,5,4.97383074736392,2,4,TRUE,"n<=9"
885,0.659011573120558,0.59801444410397,6,-6.09971290165885,3,2,TRUE,"n<=9"
886,0.731342442273789,0.702546378707317,3,-2.87960635664722,4,4,FALSE,"n<=9"
889,0.832082107856193,0.820393660652249,2,-1.1688447203944,5,5,FALSE,"n<=9"
892,0.588510992618773,0.640294351120251,7,5.1783358501478,2,3,TRUE,"n<=9"
894,0.665810466294755,0.665210726476399,7,-0.0599739818355594,3,3,FALSE,"n<=9"
902,0.693174798333224,0.697159145831276,8,0.398434749805221,4,4,FALSE,"n<=9"
906,0.601384812269482,0.674769825001671,4,7.33850127321897,2,4,TRUE,"n<=9"
910,0.713003167670701,0.655781477357117,21,-5.72216903135843,4,3,TRUE,"n=10-29"
911,0.730666253012592,0.661384025845992,10,-6.92822271666001,4,3,TRUE,"n=10-29"
915,0.684872083963076,0.581995608418169,13,-10.2876475544907,4,2,TRUE,"n=10-29"
916,0.613404157417124,0.589948651913236,6,-2.34555055038882,2,2,FALSE,"n<=9"
917,0.578280392120379,0.669675744778851,5,9.13953526584726,2,4,TRUE,"n<=9"
919,0.790727784135137,0.789685489948915,2,-0.104229418622237,5,5,FALSE,"n<=9"
921,0.581766903583133,0.571981245313156,9,-0.978565826997702,2,2,FALSE,"n<=9"
926,0.746745796700141,0.728163631066856,8,-1.85821656332859,5,5,FALSE,"n<=9"
928,0.751217151084308,0.663591785423248,12,-8.76253656610601,5,3,TRUE,"n=10-29"
931,0.527470979796063,0.563528724751217,6,3.60577449551536,1,1,FALSE,"n<=9"
933,0.755890410269487,0.696143886205419,26,-5.97465240640683,5,4,TRUE,"n=10-29"
934,0.801031495836518,0.793627356585959,1,-0.740413925055838,5,5,FALSE,"n<=9"
935,0.710811816873848,0.71740295924165,7,0.659114236780178,4,5,TRUE,"n<=9"
936,0.576264228654325,0.625318105078279,13,4.90538764239539,2,2,FALSE,"n=10-29"
