"muni_idx","prev","prev_q025","prev_q975","n_directo","fuente","suprimir_privacidad","ancho_ic95","cve_ent","cve_mun","nomgeo"
149,0.588334923123156,0.441638552987784,0.732256520211195,NA,"sintetico_postestratificado",FALSE,0.290617967223412,"07","043","Ixtacomitán"
150,0.600040385823776,0.480968568408625,0.71707555128226,NA,"sintetico_postestratificado",FALSE,0.236106982873635,"07","017","Cintalapa de Figueroa"
151,0.568662272476276,0.382864642808335,0.748363165919915,NA,"sintetico_postestratificado",FALSE,0.36549852311158,"07","119","Santiago el Pinar"
152,0.598955270854627,0.399138088928943,0.769369560624134,NA,"sintetico_postestratificado",FALSE,0.370231471695191,"07","116","Marqués de Comillas"
153,0.591948462819934,0.450068514998075,0.714654603508244,NA,"sintetico_postestratificado",FALSE,0.264586088510169,"07","060","Ocotepec"
154,0.474391766384598,0.299012685534705,0.649732797949219,1,"muestra_directa",TRUE,0.350720112414514,"07","058","Nicolás Ruíz"
155,0.56355981900052,0.383576262214839,0.729511047772781,NA,"sintetico_postestratificado",FALSE,0.345934785557942,"07","041","La Independencia"
156,0.49460652699476,0.344427915887739,0.644800109785767,4,"muestra_directa",TRUE,0.300372193898027,"07","040","Huixtla"
157,0.586817259599853,0.41204994478556,0.737035404157124,NA,"sintetico_postestratificado",FALSE,0.324985459371564,"07","056","Mitontic"
158,0.526309471777583,0.380580613529444,0.665045016878018,7,"muestra_directa",TRUE,0.284464403348574,"07","039","Huitiupán"
159,0.522849199557937,0.363792276954995,0.65937781959245,5,"muestra_directa",TRUE,0.295585542637455,"07","099","La Trinitaria"
160,0.561638043721176,0.414004368924768,0.693486050157407,NA,"sintetico_postestratificado",FALSE,0.279481681232639,"07","097","Tonalá"
161,0.613551290372306,0.470764734270699,0.734198066670758,NA,"sintetico_postestratificado",FALSE,0.263433332400059,"07","096","Tila"
162,0.575452454219209,0.410534857084955,0.720512273953352,NA,"sintetico_postestratificado",FALSE,0.309977416868398,"07","118","San Andrés Duraznal"
163,0.559710632747658,0.412713160285588,0.701097896688093,NA,"sintetico_postestratificado",FALSE,0.288384736402505,"07","122","El Parral"
164,0.513736510204482,0.367273008672364,0.658295790829585,NA,"sintetico_postestratificado",FALSE,0.291022782157221,"07","038","Huixtán"
165,0.518705550332026,0.33071386175059,0.687435374652693,NA,"sintetico_postestratificado",FALSE,0.356721512902103,"07","001","Acacoyagua"
166,0.545556477361039,0.347631776844767,0.7212085229429,NA,"sintetico_postestratificado",FALSE,0.373576746098133,"07","036","La Grandeza"
167,0.52383196371311,0.378897071442012,0.651586059462809,NA,"sintetico_postestratificado",FALSE,0.272688988020797,"07","002","Acala"
168,0.503483142542827,0.333318660216032,0.660162990481215,NA,"sintetico_postestratificado",FALSE,0.326844330265183,"07","003","Acapetahua"
