"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
647,0.25,0.412363564726098,0.42035600182565,4,0,"0"
662,1,0.470896651053026,0.42035600182565,1,3,"3+"
666,0.5,0.450412740026601,0.42035600182565,4,0,"0"
671,0.4,0.408128179845761,0.42035600182565,5,0,"0"
677,0,0.397227214814796,0.42035600182565,3,0,"0"
678,0,0.275074944254927,0.42035600182565,1,0,"0"
681,0.285714285714286,0.362755116882355,0.42035600182565,7,0,"0"
682,1,0.453360913548717,0.42035600182565,2,0,"0"
683,0,0.345949828693016,0.42035600182565,4,0,"0"
688,0.222222222222222,0.399237871688541,0.42035600182565,9,7,"3+"
692,0.25,0.375095757252623,0.42035600182565,8,3,"3+"
694,0,0.474003918800579,0.42035600182565,3,0,"0"
695,0,0.353559665329141,0.42035600182565,1,0,"0"
698,0.545454545454545,0.429851269153236,0.42035600182565,22,5,"3+"
699,0.333333333333333,0.386145502771754,0.42035600182565,3,0,"0"
705,0.5,0.511840012284225,0.42035600182565,6,1,"1-2"
707,0,0.313669086616679,0.42035600182565,2,0,"0"
708,0.5,0.404917842671481,0.42035600182565,4,0,"0"
709,0,0.242390612473871,0.42035600182565,1,0,"0"
710,1,0.3894503475252,0.42035600182565,1,1,"1-2"
718,0.4,0.407709926745319,0.42035600182565,5,1,"1-2"
719,0.666666666666667,0.367618827017053,0.42035600182565,9,0,"0"
720,0.692307692307692,0.396950626316565,0.42035600182565,13,0,"0"
725,0.25,0.424604605170514,0.42035600182565,4,2,"1-2"
734,0.333333333333333,0.438067567292555,0.42035600182565,3,0,"0"
736,0.545454545454545,0.386422021661951,0.42035600182565,11,0,"0"
738,0.272727272727273,0.432942899052871,0.42035600182565,11,3,"3+"
743,0.333333333333333,0.472915107182645,0.42035600182565,12,3,"3+"
749,0,0.306207156895353,0.42035600182565,1,0,"0"
750,0.6,0.403675543776125,0.42035600182565,5,0,"0"
751,0.4,0.401632127412963,0.42035600182565,5,4,"3+"
759,0.333333333333333,0.421929531750444,0.42035600182565,3,3,"3+"
760,0,0.361824391642302,0.42035600182565,7,1,"1-2"
761,0.5,0.344918051449162,0.42035600182565,8,3,"3+"
766,0,0.373073442085928,0.42035600182565,2,0,"0"
770,0.565217391304348,0.430411418561017,0.42035600182565,23,5,"3+"
771,0.666666666666667,0.459144927531732,0.42035600182565,3,2,"1-2"
774,0.333333333333333,0.429996209372339,0.42035600182565,6,0,"0"
776,0,0.317095112977993,0.42035600182565,1,1,"1-2"
777,0.666666666666667,0.29029449876791,0.42035600182565,3,1,"1-2"
778,0.333333333333333,0.517893325508105,0.42035600182565,3,1,"1-2"
788,0.387096774193548,0.393387158992873,0.42035600182565,31,6,"3+"
789,0.444444444444444,0.411551642922985,0.42035600182565,9,3,"3+"
792,0.4,0.396395653916389,0.42035600182565,5,0,"0"
793,0.375,0.33414888760016,0.42035600182565,8,3,"3+"
795,0,0.363303606741262,0.42035600182565,2,1,"1-2"
802,0.333333333333333,0.444710290179286,0.42035600182565,3,0,"0"
809,0.285714285714286,0.38649871070847,0.42035600182565,7,0,"0"
819,0.75,0.399696410125194,0.42035600182565,4,0,"0"
821,0,0.357494994820628,0.42035600182565,3,0,"0"
824,0.5,0.452039049919603,0.42035600182565,6,0,"0"
828,0.375,0.408188278806315,0.42035600182565,8,0,"0"
837,0.5,0.483338186217629,0.42035600182565,2,0,"0"
839,0.333333333333333,0.433429768463272,0.42035600182565,3,0,"0"
850,0.333333333333333,0.546890270661289,0.42035600182565,3,0,"0"
851,0.5,0.442875495253763,0.42035600182565,10,0,"0"
852,0.333333333333333,0.468822872076531,0.42035600182565,15,0,"0"
854,0,0.37322826695865,0.42035600182565,4,0,"0"
858,0.538461538461538,0.42478701059887,0.42035600182565,13,0,"0"
867,0.666666666666667,0.479665928355484,0.42035600182565,3,1,"1-2"
873,0,0.274219805396988,0.42035600182565,1,0,"0"
877,0.6,0.381981450426153,0.42035600182565,5,0,"0"
883,0.333333333333333,0.333922205858138,0.42035600182565,3,1,"1-2"
885,0.2,0.426769932120541,0.42035600182565,5,0,"0"
886,0.333333333333333,0.402166776547916,0.42035600182565,3,0,"0"
889,0,0.413494354828975,0.42035600182565,2,0,"0"
894,0.5,0.509981163632873,0.42035600182565,4,0,"0"
902,0.166666666666667,0.439977072255335,0.42035600182565,6,0,"0"
906,0.5,0.472992715096328,0.42035600182565,2,0,"0"
910,0.384615384615385,0.404497944142067,0.42035600182565,13,0,"0"
911,0.4,0.40702464908523,0.42035600182565,5,0,"0"
915,0.857142857142857,0.37749744699372,0.42035600182565,7,0,"0"
916,0,0.409831609397946,0.42035600182565,1,0,"0"
