"muni_idx","diferencia_pp","dif_q025","dif_q975","prev_ESH","fuente_ESH","priv_ESH","prev_AHA","fuente_AHA","priv_AHA","ambos_directos","suprimir_privacidad","cve_ent","cve_mun","nomgeo"
107,-22.016934050456,-38.6169068291848,-4.54552326767033,0.446173255295241,"sintetico_postestratificado",FALSE,0.226003914790681,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","063","Osumacinta"
108,-21.8622212333059,-38.3746564588929,-2.8301582655541,0.513127620531558,"sintetico_postestratificado",FALSE,0.294505408198499,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","110","San Lucas"
109,-20.2919511600081,-36.0101232393698,-3.80619372084003,0.473261908880494,"muestra_directa",TRUE,0.270342397280413,"muestra_directa",FALSE,TRUE,TRUE,"07","051","Mapastepec"
110,-21.9488984551648,-39.1967564829858,-3.44767712635584,0.499674853715206,"sintetico_postestratificado",FALSE,0.280185869163558,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","070","El Porvenir"
111,-23.7663983115091,-41.3034188783264,-7.89302481608803,0.576099603822548,"sintetico_postestratificado",FALSE,0.338435620707457,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","112","San Juan Cancuc"
112,-22.2037025119716,-40.3491836813453,-4.51755788719978,0.524486695055604,"sintetico_postestratificado",FALSE,0.302449669935887,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","050","La Libertad"
113,-22.187572954161,-38.9588192960535,-4.23221642821238,0.524488534663918,"muestra_directa",TRUE,0.302612805122307,"muestra_directa",TRUE,TRUE,TRUE,"07","022","Chalchihuitán"
114,-22.2518517686985,-38.2867994836781,-5.55777690997783,0.506451223066158,"sintetico_postestratificado",FALSE,0.283932705379173,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","053","Mazapa de Madero"
115,-21.9364442527893,-40.4251766759124,-3.16113770166304,0.550619930746705,"sintetico_postestratificado",FALSE,0.331255488218811,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","080","Siltepec"
116,-22.4634485631831,-39.7016101592493,-2.75145359870278,0.561726359231007,"sintetico_postestratificado",FALSE,0.337091873599176,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","049","Larráinzar"
117,-23.4827873998408,-39.7187386734435,-5.57698297927723,0.509257280657706,"sintetico_postestratificado",FALSE,0.274429406659297,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","065","Palenque"
118,-21.6618918989096,-37.9208310563167,-3.48984779373785,0.518866769124986,"sintetico_postestratificado",FALSE,0.30224785013589,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","086","Suchiapa"
119,-23.000286308561,-39.9506142815559,-4.42049941134544,0.542770700528866,"sintetico_postestratificado",FALSE,0.312767837443255,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","062","Ostuacán"
120,-21.6708852268951,-38.2414650570845,-2.52941533753167,0.559275585044097,"sintetico_postestratificado",FALSE,0.342566732775146,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","077","Salto de Agua"
121,-20.6629054813863,-38.6379628482623,-2.35335239037536,0.52247597729978,"sintetico_postestratificado",FALSE,0.315846922485917,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","082","Sitalá"
122,-22.834434447675,-40.5200441768073,-4.40933405903957,0.538285131851717,"sintetico_postestratificado",FALSE,0.309940787374967,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","024","Chanal"
123,-20.5989288295563,-37.8461418572475,-2.20319725108248,0.480002594893119,"sintetico_postestratificado",FALSE,0.274013306597556,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","121","Rincón Chamula San Pedro"
124,-21.5186123883136,-38.6177413762324,-3.4451106670473,0.496777403313064,"sintetico_postestratificado",FALSE,0.281591279429928,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","042","Ixhuatán"
125,-22.053138196585,-41.1248357607506,-4.52473631528041,0.539900778158656,"sintetico_postestratificado",FALSE,0.319369396192806,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","025","Chapultenango"
126,-21.6330207555373,-40.1283517462249,-3.47523793717543,0.484488791996604,"sintetico_postestratificado",FALSE,0.268158584441231,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","018","Coapilla"
127,-21.1155675382915,-36.7048117257803,-5.77242363362891,0.466236618680383,"muestra_directa",TRUE,0.255080943297468,"muestra_directa",FALSE,TRUE,TRUE,"07","052","Las Margaritas"
128,-24.8770620836892,-42.1636705174693,-7.16942581915778,0.548701720156032,"sintetico_postestratificado",FALSE,0.29993109931914,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","026","Chenalhó"
129,-22.7332594670477,-39.3233666694325,-6.49191838049481,0.512639097772478,"muestra_directa",TRUE,0.285306503102,"muestra_directa",TRUE,TRUE,TRUE,"07","083","Socoltenango"
130,-23.228705857263,-41.1888140134458,-5.21773760390973,0.531882537055109,"sintetico_postestratificado",FALSE,0.299595478482479,"sintetico_postestratificado",FALSE,FALSE,FALSE,"07","084","Solosuchiapa"
