"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"19_048",0.410792515758373,0.100408798078753,0.721176233437993,24,38.5496408911221
"19_049",1,1,1,7,0
"20_002",0.391016756571766,0.391016756571766,0.391016756571766,10,7.24317192506739e-15
"20_016",0,0,0,3,NA
"20_021",1,1,1,1,0
"20_023",0.663811812561488,0.663811812561487,0.663811812561488,4,1.70662922222053e-14
"20_025",0.79393108009993,0.79393108009993,0.79393108009993,7,7.13462834349561e-15
"20_028",1,1,1,3,0
"20_030",0.879826770437085,0.879826770437085,0.879826770437085,6,6.43808915253744e-15
"20_039",1,1,1,5,0
"20_057",1,1,1,4,0
"20_067",1,1,1,4,0
"20_075",1,1,1,10,0
"20_076",0.865030614122105,0.865030614122105,0.865030614122105,10,6.54821123598231e-15
"20_082",0,0,0,1,NA
"20_107",0.803744595139389,0.803744595139389,0.803744595139389,8,0
"20_130",0.269021040049914,0.269021040049914,0.269021040049915,7,1.05278070180163e-14
"20_134",0.666666666666667,0.666666666666667,0.666666666666667,2,8.49660478029456e-15
"20_184",0.694092517743458,0.287523816287194,1.10066121919972,11,29.8854987835703
"20_235",0.592575075457997,0.592575075457997,0.592575075457997,2,0
"20_258",0.302140371630935,0.302140371630935,0.302140371630935,5,9.3737939691524e-15
"20_272",0.356020074916044,0.356020074916044,0.356020074916044,4,7.95517385950612e-15
"20_310",0.702461904805573,0.702461904805573,0.702461904805573,7,8.06364465903789e-15
"20_318",0.444307576568728,-0.115205152953665,1.00382030609112,11,64.2495634515911
"20_324",0.683544103917386,0.683544103917386,0.683544103917386,4,0
"20_339",0.379589948676785,0.379589948676785,0.379589948676785,9,0
"20_385",1,1,1,3,0
"20_390",0.155655237737729,0.155655237737729,0.155655237737729,3,9.097675203849e-15
"20_397",0.639936068882416,0.396559938482804,0.883312199282029,8,19.4037343947023
"20_408",1,1,1,4,0
"20_498",1,1,1,4,0
"20_499",0,0,0,2,NA
"20_500",0.616072553117387,0.616072553117387,0.616072553117387,6,9.19437679572091e-15
"20_515",0.429036477794403,0.396146461212176,0.461926494376631,17,3.91123402641287
"20_516",0.680129653508687,0.680129653508687,0.680129653508687,7,8.32841673295854e-15
"20_545",1,1,1,9,0
"21_010",0.411592257766343,0.0469648648415222,0.776219650691164,5,45.1987083418189
"21_019",1,1,1,1,0
"21_034",0.50137691816611,0.50137691816611,0.50137691816611,4,1.12976943724928e-14
"21_041",0.728355141892409,0.728355141892409,0.728355141892409,3,0
"21_043",0.49793644772682,0.49793644772682,0.49793644772682,6,0
"21_055",0.682958274986778,0.682958274986778,0.682958274986778,4,0
"21_065",0.706480088203049,0.676600010449038,0.736360165957059,12,2.15787222940326
"21_066",0.781577364426026,0.781577364426025,0.781577364426026,3,7.24739922710385e-15
"21_071",0.793447439955282,0.793447439955282,0.793447439955282,6,0
"21_076",0.190185103255867,0.190185103255867,0.190185103255867,5,0
"21_085",0.239574764666195,0.239574764666195,0.239574764666195,7,1.18217859772405e-14
