"muni_id","prevalencia","ci_l","ci_u","n","cv_pct"
"07_083",1,1,1,2,0
"07_087",0.281225332421078,0.281225332421078,0.281225332421078,6,0
"07_089",0.281609812739528,0.281609812739528,0.281609812739528,12,0
"07_094",0.684018206425019,0.684018206425019,0.684018206425019,9,8.28107078679633e-15
"07_099",0.274367120481307,0.170604508070117,0.378129732892497,19,19.2953544434137
"07_101",0.60234511402416,0.412683450244914,0.792006777803406,15,16.0649024515089
"07_103",0.451661352730016,0.451661352730016,0.451661352730016,12,6.27063080848649e-15
"07_107",0.17307291103359,0.17307291103359,0.17307291103359,15,1.6364210762491e-14
"07_108",0.0562205267094943,0.0562205267094943,0.0562205267094943,8,1.25941615954001e-14
"07_115",0.440333889319622,0.440333889319622,0.440333889319622,4,6.43194099324872e-15
"08_002",0.638331298160685,0.638331298160685,0.638331298160685,15,8.87376696581336e-15
"08_004",0.585404161392234,0.585404161392234,0.585404161392234,2,9.67605555346875e-15
"08_006",0.266998423756918,0.266998423756918,0.266998423756918,2,0
"08_011",0.44794368776987,0.316946961299248,0.578940414240492,21,14.9204166395496
"08_013",0.107739229416995,0.107739229416995,0.107739229416995,4,0
"08_017",0.462747536136093,0.266584606522381,0.658910465749805,13,21.6280195005729
"08_019",0.405918012681375,0.301615142876325,0.510220882486426,83,13.1099749796784
"08_021",0.504165020611318,0.189725044340868,0.818604996881767,27,31.8206445832225
"08_023",0.256220944663075,0.256220944663075,0.256220944663075,8,0
"08_025",0.152032365792512,0.152032365792512,0.152032365792512,4,0
"08_031",0.490997594120522,0.490997594120522,0.490997594120522,4,0
"08_032",1,1,1,9,0
"08_036",0.716972407607387,0.716972407607387,0.716972407607388,14,7.90044794856995e-15
"08_037",0.426629594201837,0.319070311145294,0.53418887725838,103,12.8629579332389
"08_050",0.635137217490758,0.518963087139312,0.751311347842204,22,9.3322377988807
"08_052",0.25246496825356,0.25246496825356,0.25246496825356,8,0
"08_055",0,0,0,2,NA
"08_064",0.29522189350463,0.29522189350463,0.29522189350463,8,9.59346734014191e-15
"09_002",0.83289353513181,0.613650025833521,1.0521370444301,28,13.4301598700428
