"muni_idx","prev_principal_ponderado","prev_sensibilidad_sin_ponderar","n","dif_sin_menos_principal_pp","quintil_principal","quintil_sin_ponderar","cambia_quintil","estrato_n"
921,0.36343522740332,0.421358618481163,4,5.79233910778423,2,3,TRUE,"n<=9"
926,0.606998341714472,0.580265167969321,5,-2.67331737451505,5,5,FALSE,"n<=9"
928,0.43741841565542,0.399741903506514,9,-3.7676512148906,4,3,TRUE,"n<=9"
931,0.448060546008885,0.424059170052314,2,-2.40013759565706,4,3,TRUE,"n<=9"
933,0.596045913133657,0.519349887721514,17,-7.66960254121429,5,5,FALSE,"n=10-29"
934,0.464476369262391,0.467548783888217,1,0.307241462582603,4,4,FALSE,"n<=9"
935,0.513157643895389,0.43864362167211,3,-7.45140222232787,5,4,TRUE,"n<=9"
936,0.442542436300784,0.446437000561407,7,0.389456426062251,4,4,FALSE,"n<=9"
937,0.545082467521986,0.524235800815694,2,-2.08466667062921,5,5,FALSE,"n<=9"
938,0.467455370852941,0.458246055941489,4,-0.92093149114521,4,4,FALSE,"n<=9"
939,0.362934127508381,0.444507933784582,20,8.15738062762011,2,4,TRUE,"n=10-29"
940,0.341428073404904,0.337820042049886,1,-0.360803135501836,2,1,TRUE,"n<=9"
941,0.489679890436245,0.429596478464265,8,-6.00834119719797,5,4,TRUE,"n<=9"
943,0.428578327107346,0.419188378897679,2,-0.938994820966699,4,3,TRUE,"n<=9"
948,0.469586748747521,0.445994130688137,6,-2.35926180593838,4,4,FALSE,"n<=9"
949,0.496411031742744,0.522204535664908,35,2.57935039221639,5,5,FALSE,"n>=30"
952,0.553508645885309,0.529232133846117,3,-2.42765120391927,5,5,FALSE,"n<=9"
953,0.523905420548061,0.526479950535285,3,0.257452998722418,5,5,FALSE,"n<=9"
954,0.619160704234838,0.599463010906184,5,-1.96976933286536,5,5,FALSE,"n<=9"
956,0.423365005085084,0.430630927509329,14,0.726592242424479,3,4,TRUE,"n=10-29"
957,0.403024393684671,0.418226935485984,1,1.52025418013126,3,3,FALSE,"n<=9"
958,0.520266344037509,0.460618375320634,8,-5.96479687168744,5,4,TRUE,"n<=9"
