"muni_idx","obs","pred_bym2","pred_naive","n","vecinos_retenidos","estrato_vecinos"
352,0.875,0.817234785203975,0.843359600230636,8,0,"0"
353,1,0.870619566516881,0.843359600230636,2,0,"0"
354,0.666666666666667,0.832921421216617,0.843359600230636,6,0,"0"
355,1,0.466316226996208,0.843359600230636,2,0,"0"
356,0.571428571428571,0.777202116776441,0.843359600230636,7,0,"0"
357,0.666666666666667,0.866930815208202,0.843359600230636,6,0,"0"
359,0.777777777777778,0.874328642207101,0.843359600230636,18,0,"0"
360,0.928571428571429,0.825136117015495,0.843359600230636,14,0,"0"
361,0.5,0.789114950007119,0.843359600230636,2,0,"0"
363,0.875,0.806563734286789,0.843359600230636,8,0,"0"
364,0.75,0.777540107984892,0.843359600230636,4,0,"0"
365,0.8,0.871007512255139,0.843359600230636,5,0,"0"
366,0.875,0.858494129363972,0.843359600230636,8,0,"0"
367,0.909090909090909,0.867228169082851,0.843359600230636,11,0,"0"
368,1,0.832377746043148,0.843359600230636,13,0,"0"
370,1,0.948766890854343,0.843359600230636,1,0,"0"
371,0.857142857142857,0.83762904541672,0.843359600230636,7,0,"0"
373,0.782608695652174,0.811899651016202,0.843359600230636,23,0,"0"
374,1,0.92249417909916,0.843359600230636,6,0,"0"
375,0.780487804878049,0.853069018502932,0.843359600230636,41,0,"0"
376,0.888888888888889,0.830871146388455,0.843359600230636,9,0,"0"
378,1,0.917279069125986,0.843359600230636,1,1,"1-2"
385,1,0.897029897524948,0.843359600230636,1,3,"3+"
388,0.833333333333333,0.802432238190424,0.843359600230636,6,2,"1-2"
389,0.666666666666667,0.751680328217452,0.843359600230636,6,2,"1-2"
392,1,0.894339304037937,0.843359600230636,2,1,"1-2"
393,0.75,0.812513792282337,0.843359600230636,8,1,"1-2"
395,0.625,0.70230249011937,0.843359600230636,8,0,"0"
398,0.857142857142857,0.777731893533761,0.843359600230636,7,1,"1-2"
399,1,0.846770975075593,0.843359600230636,7,0,"0"
402,0,0.768989424390119,0.843359600230636,1,2,"1-2"
404,0.625,0.75986299343527,0.843359600230636,24,1,"1-2"
412,0.666666666666667,0.802326360988039,0.843359600230636,6,0,"0"
415,0.666666666666667,0.867080728270914,0.843359600230636,6,0,"0"
423,1,0.964278580981885,0.843359600230636,1,0,"0"
427,1,0.859815709914491,0.843359600230636,9,1,"1-2"
435,0.833333333333333,0.889696208549989,0.843359600230636,6,0,"0"
437,1,0.913001824270655,0.843359600230636,1,2,"1-2"
440,0.875,0.887465622808912,0.843359600230636,8,0,"0"
450,0.75,0.740176511493218,0.843359600230636,4,1,"1-2"
455,1,0.915336129945403,0.843359600230636,6,0,"0"
463,1,0.854675183757658,0.843359600230636,6,0,"0"
466,1,0.895101814065111,0.843359600230636,2,0,"0"
468,0.333333333333333,0.857369668902564,0.843359600230636,3,0,"0"
474,1,0.907272582934993,0.843359600230636,4,0,"0"
475,0.666666666666667,0.775183983602977,0.843359600230636,3,0,"0"
477,1,0.863894325649543,0.843359600230636,11,0,"0"
482,0.75,0.776838163513076,0.843359600230636,4,0,"0"
488,0.5,0.8692982319247,0.843359600230636,6,0,"0"
491,1,0.792705390706542,0.843359600230636,4,2,"1-2"
492,0.909090909090909,0.841169962591155,0.843359600230636,11,0,"0"
495,1,0.810505258361455,0.843359600230636,6,0,"0"
498,1,0.77275125048297,0.843359600230636,1,2,"1-2"
501,1,0.944814404109991,0.843359600230636,3,0,"0"
503,1,0.830667155933794,0.843359600230636,5,1,"1-2"
504,0.888888888888889,0.860678668110492,0.843359600230636,9,0,"0"
506,1,0.902706238991676,0.843359600230636,4,0,"0"
507,0.833333333333333,0.838138300774486,0.843359600230636,6,0,"0"
510,1,0.88624261643029,0.843359600230636,1,0,"0"
523,0.9,0.896951231463017,0.843359600230636,10,0,"0"
527,0.5,0.754962508669598,0.843359600230636,2,0,"0"
